"country","species","indoor_host","outdoor_host","combined_host","host_unit","indoor_biting","outdoor_biting","indoor_outdoor_biting_units","combined_1830_2130","combined_2130_0030","combined_0030_0330","combined_0330_0630","citation"
"Cameroon","Anopheles gambiae complex",NA,NA,NA,"",NA,NA,"","","","","","Carnevale, P., Le Goff, G., Toto, J.C. and Robert, V. (1992).  Anopheles nili as the main vector of human malaria in villages of southern Cameroon. Medical and Veterinary Entomology, 6(2):135-8"
"Cameroon","Anopheles gambiae complex",NA,NA,NA,"",NA,NA,"","","","","","Carnevale, P., Le Goff, G., Toto, J.C. and Robert, V. (1992).  Anopheles nili as the main vector of human malaria in villages of southern Cameroon. Medical and Veterinary Entomology, 6(2):135-8"
"Cameroon","Anopheles gambiae complex",NA,NA,NA,"",NA,NA,"","","","","","Carnevale, P., Le Goff, G., Toto, J.C. and Robert, V. (1992).  Anopheles nili as the main vector of human malaria in villages of southern Cameroon. Medical and Veterinary Entomology, 6(2):135-8"
"Cameroon","Anopheles gambiae complex",NA,NA,NA,"",NA,NA,"","","","","","Carnevale, P., Le Goff, G., Toto, J.C. and Robert, V. (1992).  Anopheles nili as the main vector of human malaria in villages of southern Cameroon. Medical and Veterinary Entomology, 6(2):135-8"
"Cameroon","Anopheles gambiae complex",NA,NA,NA,"",NA,NA,"","","","","","Carnevale, P., Le Goff, G., Toto, J.C. and Robert, V. (1992).  Anopheles nili as the main vector of human malaria in villages of southern Cameroon. Medical and Veterinary Entomology, 6(2):135-8"
"Cameroon","Anopheles gambiae complex",NA,NA,NA,"",NA,NA,"","","","","","Carnevale, P., Le Goff, G., Toto, J.C. and Robert, V. (1992).  Anopheles nili as the main vector of human malaria in villages of southern Cameroon. Medical and Veterinary Entomology, 6(2):135-8"
"Cameroon","Anopheles gambiae complex",NA,NA,NA,"",NA,NA,"","","","","","Carnevale, P., Le Goff, G., Toto, J.C. and Robert, V. (1992).  Anopheles nili as the main vector of human malaria in villages of southern Cameroon. Medical and Veterinary Entomology, 6(2):135-8"
"Cameroon","Anopheles gambiae complex",NA,NA,NA,"",NA,NA,"","","","","","Carnevale, P., Le Goff, G., Toto, J.C. and Robert, V. (1992).  Anopheles nili as the main vector of human malaria in villages of southern Cameroon. Medical and Veterinary Entomology, 6(2):135-8"
"Cameroon","Anopheles gambiae complex",NA,NA,NA,"",NA,NA,"","","","","","Carnevale, P., Le Goff, G., Toto, J.C. and Robert, V. (1992).  Anopheles nili as the main vector of human malaria in villages of southern Cameroon. Medical and Veterinary Entomology, 6(2):135-8"
"Cameroon","Anopheles gambiae complex",NA,NA,NA,"",NA,NA,"","","","","","Carnevale, P., Le Goff, G., Toto, J.C. and Robert, V. (1992).  Anopheles nili as the main vector of human malaria in villages of southern Cameroon. Medical and Veterinary Entomology, 6(2):135-8"
"Cameroon","Anopheles nili complex",NA,NA,NA,"",NA,NA,"","","","","","Carnevale, P., Le Goff, G., Toto, J.C. and Robert, V. (1992).  Anopheles nili as the main vector of human malaria in villages of southern Cameroon. Medical and Veterinary Entomology, 6(2):135-8"
"Cameroon","Anopheles nili complex",NA,NA,NA,"",NA,NA,"","","","","","Carnevale, P., Le Goff, G., Toto, J.C. and Robert, V. (1992).  Anopheles nili as the main vector of human malaria in villages of southern Cameroon. Medical and Veterinary Entomology, 6(2):135-8"
"Cameroon","Anopheles nili complex",NA,NA,NA,"",NA,NA,"","","","","","Carnevale, P., Le Goff, G., Toto, J.C. and Robert, V. (1992).  Anopheles nili as the main vector of human malaria in villages of southern Cameroon. Medical and Veterinary Entomology, 6(2):135-8"
"Cameroon","Anopheles nili complex",NA,NA,NA,"",NA,NA,"","","","","","Carnevale, P., Le Goff, G., Toto, J.C. and Robert, V. (1992).  Anopheles nili as the main vector of human malaria in villages of southern Cameroon. Medical and Veterinary Entomology, 6(2):135-8"
"Cameroon","Anopheles nili complex",NA,NA,NA,"",NA,NA,"","","","","","Carnevale, P., Le Goff, G., Toto, J.C. and Robert, V. (1992).  Anopheles nili as the main vector of human malaria in villages of southern Cameroon. Medical and Veterinary Entomology, 6(2):135-8"
"Cameroon","Anopheles nili complex",NA,NA,NA,"",NA,NA,"","","","","","Carnevale, P., Le Goff, G., Toto, J.C. and Robert, V. (1992).  Anopheles nili as the main vector of human malaria in villages of southern Cameroon. Medical and Veterinary Entomology, 6(2):135-8"
"Cameroon","Anopheles nili complex",NA,NA,NA,"",NA,NA,"","","","","","Carnevale, P., Le Goff, G., Toto, J.C. and Robert, V. (1992).  Anopheles nili as the main vector of human malaria in villages of southern Cameroon. Medical and Veterinary Entomology, 6(2):135-8"
"Cameroon","Anopheles nili complex",NA,NA,NA,"",NA,NA,"","","","","","Carnevale, P., Le Goff, G., Toto, J.C. and Robert, V. (1992).  Anopheles nili as the main vector of human malaria in villages of southern Cameroon. Medical and Veterinary Entomology, 6(2):135-8"
"Cameroon","Anopheles nili complex",NA,NA,NA,"",NA,NA,"","","","","","Carnevale, P., Le Goff, G., Toto, J.C. and Robert, V. (1992).  Anopheles nili as the main vector of human malaria in villages of southern Cameroon. Medical and Veterinary Entomology, 6(2):135-8"
"Cameroon","Anopheles nili complex",NA,NA,NA,"",NA,NA,"","","","","","Carnevale, P., Le Goff, G., Toto, J.C. and Robert, V. (1992).  Anopheles nili as the main vector of human malaria in villages of southern Cameroon. Medical and Veterinary Entomology, 6(2):135-8"
"Cameroon","Anopheles nili complex",NA,NA,NA,"",NA,NA,"","","","","","Carnevale, P., Le Goff, G., Toto, J.C. and Robert, V. (1992).  Anopheles nili as the main vector of human malaria in villages of southern Cameroon. Medical and Veterinary Entomology, 6(2):135-8"
"Cameroon","Anopheles nili complex",NA,NA,NA,"",NA,NA,"","","","","","Carnevale, P., Le Goff, G., Toto, J.C. and Robert, V. (1992).  Anopheles nili as the main vector of human malaria in villages of southern Cameroon. Medical and Veterinary Entomology, 6(2):135-8"
"Cameroon","Anopheles nili complex",NA,NA,NA,"",NA,NA,"","","","","","Carnevale, P., Le Goff, G., Toto, J.C. and Robert, V. (1992).  Anopheles nili as the main vector of human malaria in villages of southern Cameroon. Medical and Veterinary Entomology, 6(2):135-8"
"Senegal","Anopheles arabiensis",NA,NA,NA,"",NA,NA,"","","","","","Lemasson, J.J., Fontenille, D., Lochouarn, L., Dia, I., Simard, F., Ba, K., Diop, A., Diatta, M. and Molez, J.F. (1997).  Comparison of behavior and vector efficiency of Anopheles gambiae and An. arabiensis (Diptera:Culicidae) in Barkedji, a Sahelian area of Senegal. Journal of Medical Entomology, 34(4):396-403"
"Senegal","Anopheles arabiensis",NA,NA,NA,"",NA,NA,"","","","","","Lemasson, J.J., Fontenille, D., Lochouarn, L., Dia, I., Simard, F., Ba, K., Diop, A., Diatta, M. and Molez, J.F. (1997).  Comparison of behavior and vector efficiency of Anopheles gambiae and An. arabiensis (Diptera:Culicidae) in Barkedji, a Sahelian area of Senegal. Journal of Medical Entomology, 34(4):396-403"
"Senegal","Anopheles arabiensis",68,NA,NA,"HBI (%)",57.6,42.4,"%","","","","","Lemasson, J.J., Fontenille, D., Lochouarn, L., Dia, I., Simard, F., Ba, K., Diop, A., Diatta, M. and Molez, J.F. (1997).  Comparison of behavior and vector efficiency of Anopheles gambiae and An. arabiensis (Diptera:Culicidae) in Barkedji, a Sahelian area of Senegal. Journal of Medical Entomology, 34(4):396-403"
"Senegal","Anopheles arabiensis",58.5,NA,NA,"HBI (%)",NA,NA,"","","","","","Lemasson, J.J., Fontenille, D., Lochouarn, L., Dia, I., Simard, F., Ba, K., Diop, A., Diatta, M. and Molez, J.F. (1997).  Comparison of behavior and vector efficiency of Anopheles gambiae and An. arabiensis (Diptera:Culicidae) in Barkedji, a Sahelian area of Senegal. Journal of Medical Entomology, 34(4):396-403"
"Senegal","Anopheles arabiensis",NA,NA,NA,"",NA,NA,"","","","","","Lemasson, J.J., Fontenille, D., Lochouarn, L., Dia, I., Simard, F., Ba, K., Diop, A., Diatta, M. and Molez, J.F. (1997).  Comparison of behavior and vector efficiency of Anopheles gambiae and An. arabiensis (Diptera:Culicidae) in Barkedji, a Sahelian area of Senegal. Journal of Medical Entomology, 34(4):396-403"
"Senegal","Anopheles arabiensis",NA,NA,NA,"",NA,NA,"","","","","","Lemasson, J.J., Fontenille, D., Lochouarn, L., Dia, I., Simard, F., Ba, K., Diop, A., Diatta, M. and Molez, J.F. (1997).  Comparison of behavior and vector efficiency of Anopheles gambiae and An. arabiensis (Diptera:Culicidae) in Barkedji, a Sahelian area of Senegal. Journal of Medical Entomology, 34(4):396-403"
"Senegal","Anopheles gambiae",NA,NA,NA,"",NA,NA,"","","","","","Lemasson, J.J., Fontenille, D., Lochouarn, L., Dia, I., Simard, F., Ba, K., Diop, A., Diatta, M. and Molez, J.F. (1997).  Comparison of behavior and vector efficiency of Anopheles gambiae and An. arabiensis (Diptera:Culicidae) in Barkedji, a Sahelian area of Senegal. Journal of Medical Entomology, 34(4):396-403"
"Senegal","Anopheles gambiae",NA,NA,NA,"",NA,NA,"","","","","","Lemasson, J.J., Fontenille, D., Lochouarn, L., Dia, I., Simard, F., Ba, K., Diop, A., Diatta, M. and Molez, J.F. (1997).  Comparison of behavior and vector efficiency of Anopheles gambiae and An. arabiensis (Diptera:Culicidae) in Barkedji, a Sahelian area of Senegal. Journal of Medical Entomology, 34(4):396-403"
"Senegal","Anopheles gambiae",62.1,NA,NA,"HBI (%)",56.4,43.6,"%","","","","","Lemasson, J.J., Fontenille, D., Lochouarn, L., Dia, I., Simard, F., Ba, K., Diop, A., Diatta, M. and Molez, J.F. (1997).  Comparison of behavior and vector efficiency of Anopheles gambiae and An. arabiensis (Diptera:Culicidae) in Barkedji, a Sahelian area of Senegal. Journal of Medical Entomology, 34(4):396-403"
"Senegal","Anopheles gambiae",61.9,NA,NA,"HBI (%)",NA,NA,"","","","","","Lemasson, J.J., Fontenille, D., Lochouarn, L., Dia, I., Simard, F., Ba, K., Diop, A., Diatta, M. and Molez, J.F. (1997).  Comparison of behavior and vector efficiency of Anopheles gambiae and An. arabiensis (Diptera:Culicidae) in Barkedji, a Sahelian area of Senegal. Journal of Medical Entomology, 34(4):396-403"
"Senegal","Anopheles gambiae",NA,NA,NA,"",NA,NA,"","","","","","Lemasson, J.J., Fontenille, D., Lochouarn, L., Dia, I., Simard, F., Ba, K., Diop, A., Diatta, M. and Molez, J.F. (1997).  Comparison of behavior and vector efficiency of Anopheles gambiae and An. arabiensis (Diptera:Culicidae) in Barkedji, a Sahelian area of Senegal. Journal of Medical Entomology, 34(4):396-403"
"Senegal","Anopheles gambiae",NA,NA,NA,"",NA,NA,"","","","","","Lemasson, J.J., Fontenille, D., Lochouarn, L., Dia, I., Simard, F., Ba, K., Diop, A., Diatta, M. and Molez, J.F. (1997).  Comparison of behavior and vector efficiency of Anopheles gambiae and An. arabiensis (Diptera:Culicidae) in Barkedji, a Sahelian area of Senegal. Journal of Medical Entomology, 34(4):396-403"
"Senegal","Anopheles gambiae complex",NA,NA,84.5,"HBI (%)",NA,NA,"","","","","","Faye, O., Gaye, O., Faye, O. and Diallo, S. (1994).  [Transmission of malaria in villages far away or situated on the border of a mangrove in Senegal]. Bulletin de la Société de Pathologie Exotique, 87(3):157-63"
"Senegal","Anopheles gambiae complex",NA,NA,96.4,"HBI (%)",NA,NA,"","","","","","Faye, O., Gaye, O., Faye, O. and Diallo, S. (1994).  [Transmission of malaria in villages far away or situated on the border of a mangrove in Senegal]. Bulletin de la Société de Pathologie Exotique, 87(3):157-63"
"Senegal","Anopheles gambiae complex",NA,NA,NA,"",NA,NA,"","","","","","Faye, O., Gaye, O., Faye, O. and Diallo, S. (1994).  [Transmission of malaria in villages far away or situated on the border of a mangrove in Senegal]. Bulletin de la Société de Pathologie Exotique, 87(3):157-63"
"Senegal","Anopheles gambiae complex",NA,NA,NA,"",NA,NA,"","","","","","Faye, O., Gaye, O., Faye, O. and Diallo, S. (1994).  [Transmission of malaria in villages far away or situated on the border of a mangrove in Senegal]. Bulletin de la Société de Pathologie Exotique, 87(3):157-63"
"Senegal","Anopheles gambiae complex",NA,NA,NA,"",NA,NA,"","","","","","Faye, O., Gaye, O., Faye, O. and Diallo, S. (1994).  [Transmission of malaria in villages far away or situated on the border of a mangrove in Senegal]. Bulletin de la Société de Pathologie Exotique, 87(3):157-63"
"Senegal","Anopheles gambiae complex",NA,NA,NA,"",NA,NA,"","","","","","Faye, O., Gaye, O., Faye, O. and Diallo, S. (1994).  [Transmission of malaria in villages far away or situated on the border of a mangrove in Senegal]. Bulletin de la Société de Pathologie Exotique, 87(3):157-63"
"Senegal","Anopheles gambiae complex",NA,NA,NA,"",NA,NA,"","","","","","Faye, O., Gaye, O., Faye, O. and Diallo, S. (1994).  [Transmission of malaria in villages far away or situated on the border of a mangrove in Senegal]. Bulletin de la Société de Pathologie Exotique, 87(3):157-63"
"Senegal","Anopheles gambiae complex",NA,NA,NA,"",NA,NA,"","","","","","Faye, O., Gaye, O., Faye, O. and Diallo, S. (1994).  [Transmission of malaria in villages far away or situated on the border of a mangrove in Senegal]. Bulletin de la Société de Pathologie Exotique, 87(3):157-63"
"Senegal","Anopheles gambiae complex",NA,NA,NA,"",NA,NA,"","","","","","Faye, O., Gaye, O., Faye, O. and Diallo, S. (1994).  [Transmission of malaria in villages far away or situated on the border of a mangrove in Senegal]. Bulletin de la Société de Pathologie Exotique, 87(3):157-63"
"Senegal","Anopheles gambiae complex",NA,NA,NA,"",NA,NA,"","","","","","Faye, O., Gaye, O., Faye, O. and Diallo, S. (1994).  [Transmission of malaria in villages far away or situated on the border of a mangrove in Senegal]. Bulletin de la Société de Pathologie Exotique, 87(3):157-63"
"Senegal","Anopheles gambiae complex",NA,NA,NA,"",NA,NA,"","","","t","","Faye, O., Gaye, O., Faye, O. and Diallo, S. (1994).  [Transmission of malaria in villages far away or situated on the border of a mangrove in Senegal]. Bulletin de la Société de Pathologie Exotique, 87(3):157-63"
"Senegal","Anopheles gambiae complex",NA,NA,NA,"",NA,NA,"","","","t","","Faye, O., Gaye, O., Faye, O. and Diallo, S. (1994).  [Transmission of malaria in villages far away or situated on the border of a mangrove in Senegal]. Bulletin de la Société de Pathologie Exotique, 87(3):157-63"
"Senegal","Anopheles gambiae complex",NA,NA,NA,"",NA,NA,"","","","t","","Faye, O., Gaye, O., Faye, O. and Diallo, S. (1994).  [Transmission of malaria in villages far away or situated on the border of a mangrove in Senegal]. Bulletin de la Société de Pathologie Exotique, 87(3):157-63"
"Senegal","Anopheles gambiae complex",NA,NA,NA,"",NA,NA,"","","","t","","Faye, O., Gaye, O., Faye, O. and Diallo, S. (1994).  [Transmission of malaria in villages far away or situated on the border of a mangrove in Senegal]. Bulletin de la Société de Pathologie Exotique, 87(3):157-63"
"Senegal","Anopheles gambiae complex",NA,NA,NA,"",NA,NA,"","","","","t","Faye, O., Gaye, O., Faye, O. and Diallo, S. (1994).  [Transmission of malaria in villages far away or situated on the border of a mangrove in Senegal]. Bulletin de la Société de Pathologie Exotique, 87(3):157-63"
"Senegal","Anopheles gambiae complex",NA,NA,NA,"",NA,NA,"","","","t","","Faye, O., Gaye, O., Faye, O. and Diallo, S. (1994).  [Transmission of malaria in villages far away or situated on the border of a mangrove in Senegal]. Bulletin de la Société de Pathologie Exotique, 87(3):157-63"
"Senegal","Anopheles gambiae complex",NA,NA,NA,"",NA,NA,"","","","","t","Faye, O., Gaye, O., Faye, O. and Diallo, S. (1994).  [Transmission of malaria in villages far away or situated on the border of a mangrove in Senegal]. Bulletin de la Société de Pathologie Exotique, 87(3):157-63"
"Senegal","Anopheles gambiae complex",NA,NA,NA,"",NA,NA,"","","","t","","Faye, O., Gaye, O., Faye, O. and Diallo, S. (1994).  [Transmission of malaria in villages far away or situated on the border of a mangrove in Senegal]. Bulletin de la Société de Pathologie Exotique, 87(3):157-63"
"Senegal","Anopheles arabiensis",NA,NA,NA,"",NA,NA,"","","","","","Fontenille, D., Lochouarn, L., Diatta, M., Sokhna, C., Dia, I., Diagne, N., Lemasson, J.J., Ba, K., Tall, A., Rogier, C. and Trape, J.F. (1997).  Four years' entomological study of the transmission of seasonal malaria in Senegal and the bionomics of Anopheles gambiae and A. arabiensis. Transactions of the Royal Society of Tropical Medicine and Hygiene, 91(6):647-52"
"Senegal","Anopheles arabiensis",73.8,NA,NA,"HBI (%)",58.2,41.8,"%","","","","","Fontenille, D., Lochouarn, L., Diatta, M., Sokhna, C., Dia, I., Diagne, N., Lemasson, J.J., Ba, K., Tall, A., Rogier, C. and Trape, J.F. (1997).  Four years' entomological study of the transmission of seasonal malaria in Senegal and the bionomics of Anopheles gambiae and A. arabiensis. Transactions of the Royal Society of Tropical Medicine and Hygiene, 91(6):647-52"
"Senegal","Anopheles arabiensis",NA,NA,NA,"",NA,NA,"","","","","","Fontenille, D., Lochouarn, L., Diatta, M., Sokhna, C., Dia, I., Diagne, N., Lemasson, J.J., Ba, K., Tall, A., Rogier, C. and Trape, J.F. (1997).  Four years' entomological study of the transmission of seasonal malaria in Senegal and the bionomics of Anopheles gambiae and A. arabiensis. Transactions of the Royal Society of Tropical Medicine and Hygiene, 91(6):647-52"
"Senegal","Anopheles arabiensis",NA,NA,NA,"",NA,NA,"","","","","","Fontenille, D., Lochouarn, L., Diatta, M., Sokhna, C., Dia, I., Diagne, N., Lemasson, J.J., Ba, K., Tall, A., Rogier, C. and Trape, J.F. (1997).  Four years' entomological study of the transmission of seasonal malaria in Senegal and the bionomics of Anopheles gambiae and A. arabiensis. Transactions of the Royal Society of Tropical Medicine and Hygiene, 91(6):647-52"
"Senegal","Anopheles arabiensis",NA,NA,NA,"",NA,NA,"","","","","","Fontenille, D., Lochouarn, L., Diatta, M., Sokhna, C., Dia, I., Diagne, N., Lemasson, J.J., Ba, K., Tall, A., Rogier, C. and Trape, J.F. (1997).  Four years' entomological study of the transmission of seasonal malaria in Senegal and the bionomics of Anopheles gambiae and A. arabiensis. Transactions of the Royal Society of Tropical Medicine and Hygiene, 91(6):647-52"
"Senegal","Anopheles arabiensis",NA,NA,NA,"",NA,NA,"","","","","","Fontenille, D., Lochouarn, L., Diatta, M., Sokhna, C., Dia, I., Diagne, N., Lemasson, J.J., Ba, K., Tall, A., Rogier, C. and Trape, J.F. (1997).  Four years' entomological study of the transmission of seasonal malaria in Senegal and the bionomics of Anopheles gambiae and A. arabiensis. Transactions of the Royal Society of Tropical Medicine and Hygiene, 91(6):647-52"
"Senegal","Anopheles funestus complex",NA,NA,NA,"",NA,NA,"","","","","","Fontenille, D., Lochouarn, L., Diatta, M., Sokhna, C., Dia, I., Diagne, N., Lemasson, J.J., Ba, K., Tall, A., Rogier, C. and Trape, J.F. (1997).  Four years' entomological study of the transmission of seasonal malaria in Senegal and the bionomics of Anopheles gambiae and A. arabiensis. Transactions of the Royal Society of Tropical Medicine and Hygiene, 91(6):647-52"
"Senegal","Anopheles funestus complex",NA,NA,NA,"",49.1,50.9,"%","","","","","Fontenille, D., Lochouarn, L., Diatta, M., Sokhna, C., Dia, I., Diagne, N., Lemasson, J.J., Ba, K., Tall, A., Rogier, C. and Trape, J.F. (1997).  Four years' entomological study of the transmission of seasonal malaria in Senegal and the bionomics of Anopheles gambiae and A. arabiensis. Transactions of the Royal Society of Tropical Medicine and Hygiene, 91(6):647-52"
"Senegal","Anopheles funestus complex",NA,NA,NA,"",NA,NA,"","","","","","Fontenille, D., Lochouarn, L., Diatta, M., Sokhna, C., Dia, I., Diagne, N., Lemasson, J.J., Ba, K., Tall, A., Rogier, C. and Trape, J.F. (1997).  Four years' entomological study of the transmission of seasonal malaria in Senegal and the bionomics of Anopheles gambiae and A. arabiensis. Transactions of the Royal Society of Tropical Medicine and Hygiene, 91(6):647-52"
"Senegal","Anopheles funestus complex",NA,NA,NA,"",NA,NA,"","","","","","Fontenille, D., Lochouarn, L., Diatta, M., Sokhna, C., Dia, I., Diagne, N., Lemasson, J.J., Ba, K., Tall, A., Rogier, C. and Trape, J.F. (1997).  Four years' entomological study of the transmission of seasonal malaria in Senegal and the bionomics of Anopheles gambiae and A. arabiensis. Transactions of the Royal Society of Tropical Medicine and Hygiene, 91(6):647-52"
"Senegal","Anopheles funestus complex",NA,NA,NA,"",NA,NA,"","","","","","Fontenille, D., Lochouarn, L., Diatta, M., Sokhna, C., Dia, I., Diagne, N., Lemasson, J.J., Ba, K., Tall, A., Rogier, C. and Trape, J.F. (1997).  Four years' entomological study of the transmission of seasonal malaria in Senegal and the bionomics of Anopheles gambiae and A. arabiensis. Transactions of the Royal Society of Tropical Medicine and Hygiene, 91(6):647-52"
"Senegal","Anopheles funestus complex",NA,NA,NA,"",NA,NA,"","","","","","Fontenille, D., Lochouarn, L., Diatta, M., Sokhna, C., Dia, I., Diagne, N., Lemasson, J.J., Ba, K., Tall, A., Rogier, C. and Trape, J.F. (1997).  Four years' entomological study of the transmission of seasonal malaria in Senegal and the bionomics of Anopheles gambiae and A. arabiensis. Transactions of the Royal Society of Tropical Medicine and Hygiene, 91(6):647-52"
"Senegal","Anopheles gambiae",NA,NA,NA,"",NA,NA,"","","","","","Fontenille, D., Lochouarn, L., Diatta, M., Sokhna, C., Dia, I., Diagne, N., Lemasson, J.J., Ba, K., Tall, A., Rogier, C. and Trape, J.F. (1997).  Four years' entomological study of the transmission of seasonal malaria in Senegal and the bionomics of Anopheles gambiae and A. arabiensis. Transactions of the Royal Society of Tropical Medicine and Hygiene, 91(6):647-52"
"Senegal","Anopheles gambiae",74.2,NA,NA,"HBI (%)",56,44,"%","","","","","Fontenille, D., Lochouarn, L., Diatta, M., Sokhna, C., Dia, I., Diagne, N., Lemasson, J.J., Ba, K., Tall, A., Rogier, C. and Trape, J.F. (1997).  Four years' entomological study of the transmission of seasonal malaria in Senegal and the bionomics of Anopheles gambiae and A. arabiensis. Transactions of the Royal Society of Tropical Medicine and Hygiene, 91(6):647-52"
"Senegal","Anopheles gambiae",NA,NA,NA,"",NA,NA,"","","","","","Fontenille, D., Lochouarn, L., Diatta, M., Sokhna, C., Dia, I., Diagne, N., Lemasson, J.J., Ba, K., Tall, A., Rogier, C. and Trape, J.F. (1997).  Four years' entomological study of the transmission of seasonal malaria in Senegal and the bionomics of Anopheles gambiae and A. arabiensis. Transactions of the Royal Society of Tropical Medicine and Hygiene, 91(6):647-52"
"Senegal","Anopheles gambiae",NA,NA,NA,"",NA,NA,"","","","","","Fontenille, D., Lochouarn, L., Diatta, M., Sokhna, C., Dia, I., Diagne, N., Lemasson, J.J., Ba, K., Tall, A., Rogier, C. and Trape, J.F. (1997).  Four years' entomological study of the transmission of seasonal malaria in Senegal and the bionomics of Anopheles gambiae and A. arabiensis. Transactions of the Royal Society of Tropical Medicine and Hygiene, 91(6):647-52"
"Senegal","Anopheles gambiae",NA,NA,NA,"",NA,NA,"","","","","","Fontenille, D., Lochouarn, L., Diatta, M., Sokhna, C., Dia, I., Diagne, N., Lemasson, J.J., Ba, K., Tall, A., Rogier, C. and Trape, J.F. (1997).  Four years' entomological study of the transmission of seasonal malaria in Senegal and the bionomics of Anopheles gambiae and A. arabiensis. Transactions of the Royal Society of Tropical Medicine and Hygiene, 91(6):647-52"
"Senegal","Anopheles gambiae",NA,NA,NA,"",NA,NA,"","","","","","Fontenille, D., Lochouarn, L., Diatta, M., Sokhna, C., Dia, I., Diagne, N., Lemasson, J.J., Ba, K., Tall, A., Rogier, C. and Trape, J.F. (1997).  Four years' entomological study of the transmission of seasonal malaria in Senegal and the bionomics of Anopheles gambiae and A. arabiensis. Transactions of the Royal Society of Tropical Medicine and Hygiene, 91(6):647-52"
"Senegal","Anopheles gambiae complex",80.8,NA,NA,"HBI (%)",NA,NA,"","","","","","Robert, V., Dieng, H., Lochouran, L., Traoré, S.F., Trape, J.F., Simondon, F. and Fontenille, D. (1998).  [Malaria transmission in the rural zone of Niakhar, Senegal]. Tropical Medicine & International Health, 3(8):667-77"
"Senegal","Anopheles gambiae complex",87.8,NA,NA,"HBI (%)",NA,NA,"","","","","","Robert, V., Dieng, H., Lochouran, L., Traoré, S.F., Trape, J.F., Simondon, F. and Fontenille, D. (1998).  [Malaria transmission in the rural zone of Niakhar, Senegal]. Tropical Medicine & International Health, 3(8):667-77"
"Senegal","Anopheles gambiae complex",68.6,NA,NA,"HBI (%)",NA,NA,"","","","","","Robert, V., Dieng, H., Lochouran, L., Traoré, S.F., Trape, J.F., Simondon, F. and Fontenille, D. (1998).  [Malaria transmission in the rural zone of Niakhar, Senegal]. Tropical Medicine & International Health, 3(8):667-77"
"Senegal","Anopheles gambiae complex",NA,NA,NA,"",NA,NA,"","","","","","Robert, V., Dieng, H., Lochouran, L., Traoré, S.F., Trape, J.F., Simondon, F. and Fontenille, D. (1998).  [Malaria transmission in the rural zone of Niakhar, Senegal]. Tropical Medicine & International Health, 3(8):667-77"
"Senegal","Anopheles gambiae complex",NA,NA,NA,"",NA,NA,"","","","","","Robert, V., Dieng, H., Lochouran, L., Traoré, S.F., Trape, J.F., Simondon, F. and Fontenille, D. (1998).  [Malaria transmission in the rural zone of Niakhar, Senegal]. Tropical Medicine & International Health, 3(8):667-77"
"Senegal","Anopheles gambiae complex",NA,NA,NA,"",NA,NA,"","","","","","Robert, V., Dieng, H., Lochouran, L., Traoré, S.F., Trape, J.F., Simondon, F. and Fontenille, D. (1998).  [Malaria transmission in the rural zone of Niakhar, Senegal]. Tropical Medicine & International Health, 3(8):667-77"
"Senegal","Anopheles gambiae complex",NA,NA,NA,"",NA,NA,"","","","","","Robert, V., Dieng, H., Lochouran, L., Traoré, S.F., Trape, J.F., Simondon, F. and Fontenille, D. (1998).  [Malaria transmission in the rural zone of Niakhar, Senegal]. Tropical Medicine & International Health, 3(8):667-77"
"Senegal","Anopheles gambiae complex",NA,NA,NA,"",NA,NA,"","","","","","Robert, V., Dieng, H., Lochouran, L., Traoré, S.F., Trape, J.F., Simondon, F. and Fontenille, D. (1998).  [Malaria transmission in the rural zone of Niakhar, Senegal]. Tropical Medicine & International Health, 3(8):667-77"
"Senegal","Anopheles gambiae complex",NA,NA,NA,"",NA,NA,"","","","","","Robert, V., Dieng, H., Lochouran, L., Traoré, S.F., Trape, J.F., Simondon, F. and Fontenille, D. (1998).  [Malaria transmission in the rural zone of Niakhar, Senegal]. Tropical Medicine & International Health, 3(8):667-77"
"Senegal","Anopheles gambiae complex",NA,NA,NA,"",NA,NA,"","","","","","Robert, V., Dieng, H., Lochouran, L., Traoré, S.F., Trape, J.F., Simondon, F. and Fontenille, D. (1998).  [Malaria transmission in the rural zone of Niakhar, Senegal]. Tropical Medicine & International Health, 3(8):667-77"
"Senegal","Anopheles gambiae complex",NA,NA,NA,"",NA,NA,"","","","","","Faye, O., Fontenille, D., Gaye, O., Sy, N., Molez, J.F., Konate, L., Hebrard, G., Herve, J.P., Trouillet, J. and Diallo, S. (1995).  [Malaria and rice growing in the Senegal River delta (Senegal)]. Annales de la Société Belge de Médecine Tropicale, 75(3):179-89"
"Benin","Anopheles gambiae",NA,NA,NA,"",NA,NA,"","","","","","Akogbeto, M. (1995).  [Entomological study on the malaria transmission in coastal and lagoon areas: the case of a village built on a brackish lake]. Annales de la Société Belge de Médecine Tropicale, 75(3):219-27"
"Benin","Anopheles gambiae complex",NA,NA,NA,"",NA,NA,"","","","","","Akogbeto, M. (1995).  [Entomological study on the malaria transmission in coastal and lagoon areas: the case of a village built on a brackish lake]. Annales de la Société Belge de Médecine Tropicale, 75(3):219-27"
"Benin","Anopheles melas",NA,NA,NA,"",NA,NA,"","","","","","Akogbeto, M. (1995).  [Entomological study on the malaria transmission in coastal and lagoon areas: the case of a village built on a brackish lake]. Annales de la Société Belge de Médecine Tropicale, 75(3):219-27"
