"country","species","indoor_host","outdoor_host","combined_host","host_unit","indoor_biting","outdoor_biting","indoor_outdoor_biting_units","combined_1830_2130","combined_2130_0030","combined_0030_0330","combined_0330_0630","citation"
"Senegal","Anopheles gambiae complex",68.6,NA,NA,"HBI (%)",NA,NA,"","","","","","Robert, V., Dieng, H., Lochouran, L., Traoré, S.F., Trape, J.F., Simondon, F. and Fontenille, D. (1998).  [Malaria transmission in the rural zone of Niakhar, Senegal]. Tropical Medicine & International Health, 3(8):667-77"
"Madagascar","Anopheles arabiensis",100,0,NA,"HBI (%calc)",NA,NA,"","","","","","Robert, V., Le Goff, G., Andrianaivolambo, L., Randimby, F.M., Domarle, O., Randrianarivelojosia, M., Raharimanga, V., Raveloson, A., Ravaonjanahary, C. and Ariey, F. (2006).  Moderate transmission but high prevalence of malaria in Madagascar. International Journal for Parasitology, 36(12):1273-81"
"Madagascar","Anopheles arabiensis",NA,44,NA,"HBI (%calc)",NA,NA,"","","","","","Robert, V., Le Goff, G., Andrianaivolambo, L., Randimby, F.M., Domarle, O., Randrianarivelojosia, M., Raharimanga, V., Raveloson, A., Ravaonjanahary, C. and Ariey, F. (2006).  Moderate transmission but high prevalence of malaria in Madagascar. International Journal for Parasitology, 36(12):1273-81"
"Madagascar","Anopheles arabiensis",NA,0,NA,"HBI (%calc)",NA,NA,"","","","","","Robert, V., Le Goff, G., Andrianaivolambo, L., Randimby, F.M., Domarle, O., Randrianarivelojosia, M., Raharimanga, V., Raveloson, A., Ravaonjanahary, C. and Ariey, F. (2006).  Moderate transmission but high prevalence of malaria in Madagascar. International Journal for Parasitology, 36(12):1273-81"
"Madagascar","Anopheles arabiensis",0,3,NA,"HBI (%calc)",NA,NA,"","","","","","Robert, V., Le Goff, G., Andrianaivolambo, L., Randimby, F.M., Domarle, O., Randrianarivelojosia, M., Raharimanga, V., Raveloson, A., Ravaonjanahary, C. and Ariey, F. (2006).  Moderate transmission but high prevalence of malaria in Madagascar. International Journal for Parasitology, 36(12):1273-81"
"Madagascar","Anopheles arabiensis",NA,0,NA,"HBI (%calc)",NA,NA,"","","","","","Robert, V., Le Goff, G., Andrianaivolambo, L., Randimby, F.M., Domarle, O., Randrianarivelojosia, M., Raharimanga, V., Raveloson, A., Ravaonjanahary, C. and Ariey, F. (2006).  Moderate transmission but high prevalence of malaria in Madagascar. International Journal for Parasitology, 36(12):1273-81"
"Madagascar","Anopheles arabiensis",NA,0,NA,"HBI (%calc)",NA,NA,"","","","","","Robert, V., Le Goff, G., Andrianaivolambo, L., Randimby, F.M., Domarle, O., Randrianarivelojosia, M., Raharimanga, V., Raveloson, A., Ravaonjanahary, C. and Ariey, F. (2006).  Moderate transmission but high prevalence of malaria in Madagascar. International Journal for Parasitology, 36(12):1273-81"
"Madagascar","Anopheles arabiensis",0,5,NA,"HBI (%calc)",NA,NA,"","","","","","Robert, V., Le Goff, G., Andrianaivolambo, L., Randimby, F.M., Domarle, O., Randrianarivelojosia, M., Raharimanga, V., Raveloson, A., Ravaonjanahary, C. and Ariey, F. (2006).  Moderate transmission but high prevalence of malaria in Madagascar. International Journal for Parasitology, 36(12):1273-81"
"Madagascar","Anopheles arabiensis",NA,0,NA,"HBI (%calc)",NA,NA,"","","","","","Robert, V., Le Goff, G., Andrianaivolambo, L., Randimby, F.M., Domarle, O., Randrianarivelojosia, M., Raharimanga, V., Raveloson, A., Ravaonjanahary, C. and Ariey, F. (2006).  Moderate transmission but high prevalence of malaria in Madagascar. International Journal for Parasitology, 36(12):1273-81"
"Madagascar","Anopheles arabiensis",NA,0,NA,"HBI (%calc)",NA,NA,"","","","","","Robert, V., Le Goff, G., Andrianaivolambo, L., Randimby, F.M., Domarle, O., Randrianarivelojosia, M., Raharimanga, V., Raveloson, A., Ravaonjanahary, C. and Ariey, F. (2006).  Moderate transmission but high prevalence of malaria in Madagascar. International Journal for Parasitology, 36(12):1273-81"
"Madagascar","Anopheles arabiensis",NA,0,NA,"HBI (%calc)",NA,NA,"","","","","","Robert, V., Le Goff, G., Andrianaivolambo, L., Randimby, F.M., Domarle, O., Randrianarivelojosia, M., Raharimanga, V., Raveloson, A., Ravaonjanahary, C. and Ariey, F. (2006).  Moderate transmission but high prevalence of malaria in Madagascar. International Journal for Parasitology, 36(12):1273-81"
"Madagascar","Anopheles arabiensis",NA,0,NA,"HBI (%calc)",NA,NA,"","","","","","Robert, V., Le Goff, G., Andrianaivolambo, L., Randimby, F.M., Domarle, O., Randrianarivelojosia, M., Raharimanga, V., Raveloson, A., Ravaonjanahary, C. and Ariey, F. (2006).  Moderate transmission but high prevalence of malaria in Madagascar. International Journal for Parasitology, 36(12):1273-81"
"Madagascar","Anopheles arabiensis",NA,0,NA,"HBI (%calc)",NA,NA,"","","","","","Robert, V., Le Goff, G., Andrianaivolambo, L., Randimby, F.M., Domarle, O., Randrianarivelojosia, M., Raharimanga, V., Raveloson, A., Ravaonjanahary, C. and Ariey, F. (2006).  Moderate transmission but high prevalence of malaria in Madagascar. International Journal for Parasitology, 36(12):1273-81"
"Madagascar","Anopheles arabiensis",NA,0,NA,"HBI (%calc)",NA,NA,"","","","","","Robert, V., Le Goff, G., Andrianaivolambo, L., Randimby, F.M., Domarle, O., Randrianarivelojosia, M., Raharimanga, V., Raveloson, A., Ravaonjanahary, C. and Ariey, F. (2006).  Moderate transmission but high prevalence of malaria in Madagascar. International Journal for Parasitology, 36(12):1273-81"
"Madagascar","Anopheles arabiensis",NA,0,NA,"HBI (%calc)",NA,NA,"","","","","","Robert, V., Le Goff, G., Andrianaivolambo, L., Randimby, F.M., Domarle, O., Randrianarivelojosia, M., Raharimanga, V., Raveloson, A., Ravaonjanahary, C. and Ariey, F. (2006).  Moderate transmission but high prevalence of malaria in Madagascar. International Journal for Parasitology, 36(12):1273-81"
"Madagascar","Anopheles arabiensis",0,0,NA,"HBI (%calc)",NA,NA,"","","","","","Robert, V., Le Goff, G., Andrianaivolambo, L., Randimby, F.M., Domarle, O., Randrianarivelojosia, M., Raharimanga, V., Raveloson, A., Ravaonjanahary, C. and Ariey, F. (2006).  Moderate transmission but high prevalence of malaria in Madagascar. International Journal for Parasitology, 36(12):1273-81"
"Madagascar","Anopheles arabiensis",0,0,NA,"HBI (%calc)",NA,NA,"","","","","","Robert, V., Le Goff, G., Andrianaivolambo, L., Randimby, F.M., Domarle, O., Randrianarivelojosia, M., Raharimanga, V., Raveloson, A., Ravaonjanahary, C. and Ariey, F. (2006).  Moderate transmission but high prevalence of malaria in Madagascar. International Journal for Parasitology, 36(12):1273-81"
"Madagascar","Anopheles arabiensis",NA,0,NA,"HBI (%calc)",NA,NA,"","","","","","Robert, V., Le Goff, G., Andrianaivolambo, L., Randimby, F.M., Domarle, O., Randrianarivelojosia, M., Raharimanga, V., Raveloson, A., Ravaonjanahary, C. and Ariey, F. (2006).  Moderate transmission but high prevalence of malaria in Madagascar. International Journal for Parasitology, 36(12):1273-81"
"Madagascar","Anopheles funestus complex",NA,0,NA,"HBI (%calc)",NA,NA,"","","","","","Robert, V., Le Goff, G., Andrianaivolambo, L., Randimby, F.M., Domarle, O., Randrianarivelojosia, M., Raharimanga, V., Raveloson, A., Ravaonjanahary, C. and Ariey, F. (2006).  Moderate transmission but high prevalence of malaria in Madagascar. International Journal for Parasitology, 36(12):1273-81"
"Madagascar","Anopheles funestus complex",100,NA,NA,"HBI (%calc)",NA,NA,"","","","","","Robert, V., Le Goff, G., Andrianaivolambo, L., Randimby, F.M., Domarle, O., Randrianarivelojosia, M., Raharimanga, V., Raveloson, A., Ravaonjanahary, C. and Ariey, F. (2006).  Moderate transmission but high prevalence of malaria in Madagascar. International Journal for Parasitology, 36(12):1273-81"
"Madagascar","Anopheles funestus complex",NA,55,NA,"HBI (%calc)",NA,NA,"","","","","","Robert, V., Le Goff, G., Andrianaivolambo, L., Randimby, F.M., Domarle, O., Randrianarivelojosia, M., Raharimanga, V., Raveloson, A., Ravaonjanahary, C. and Ariey, F. (2006).  Moderate transmission but high prevalence of malaria in Madagascar. International Journal for Parasitology, 36(12):1273-81"
"Madagascar","Anopheles funestus complex",84.62,13,NA,"HBI (%calc)",NA,NA,"","","","","","Robert, V., Le Goff, G., Andrianaivolambo, L., Randimby, F.M., Domarle, O., Randrianarivelojosia, M., Raharimanga, V., Raveloson, A., Ravaonjanahary, C. and Ariey, F. (2006).  Moderate transmission but high prevalence of malaria in Madagascar. International Journal for Parasitology, 36(12):1273-81"
"Madagascar","Anopheles funestus complex",77.78,19,NA,"HBI (%calc)",NA,NA,"","","","","","Robert, V., Le Goff, G., Andrianaivolambo, L., Randimby, F.M., Domarle, O., Randrianarivelojosia, M., Raharimanga, V., Raveloson, A., Ravaonjanahary, C. and Ariey, F. (2006).  Moderate transmission but high prevalence of malaria in Madagascar. International Journal for Parasitology, 36(12):1273-81"
"Madagascar","Anopheles funestus complex",31.17,5,NA,"HBI (%calc)",NA,NA,"","","","","","Robert, V., Le Goff, G., Andrianaivolambo, L., Randimby, F.M., Domarle, O., Randrianarivelojosia, M., Raharimanga, V., Raveloson, A., Ravaonjanahary, C. and Ariey, F. (2006).  Moderate transmission but high prevalence of malaria in Madagascar. International Journal for Parasitology, 36(12):1273-81"
"Madagascar","Anopheles funestus complex",33.72,0,NA,"HBI (%calc)",NA,NA,"","","","","","Robert, V., Le Goff, G., Andrianaivolambo, L., Randimby, F.M., Domarle, O., Randrianarivelojosia, M., Raharimanga, V., Raveloson, A., Ravaonjanahary, C. and Ariey, F. (2006).  Moderate transmission but high prevalence of malaria in Madagascar. International Journal for Parasitology, 36(12):1273-81"
"Madagascar","Anopheles funestus complex",81.25,4,NA,"HBI (%calc)",NA,NA,"","","","","","Robert, V., Le Goff, G., Andrianaivolambo, L., Randimby, F.M., Domarle, O., Randrianarivelojosia, M., Raharimanga, V., Raveloson, A., Ravaonjanahary, C. and Ariey, F. (2006).  Moderate transmission but high prevalence of malaria in Madagascar. International Journal for Parasitology, 36(12):1273-81"
"Madagascar","Anopheles funestus complex",72.22,4,NA,"HBI (%calc)",NA,NA,"","","","","","Robert, V., Le Goff, G., Andrianaivolambo, L., Randimby, F.M., Domarle, O., Randrianarivelojosia, M., Raharimanga, V., Raveloson, A., Ravaonjanahary, C. and Ariey, F. (2006).  Moderate transmission but high prevalence of malaria in Madagascar. International Journal for Parasitology, 36(12):1273-81"
"Madagascar","Anopheles funestus complex",0,0,NA,"HBI (%calc)",NA,NA,"","","","","","Robert, V., Le Goff, G., Andrianaivolambo, L., Randimby, F.M., Domarle, O., Randrianarivelojosia, M., Raharimanga, V., Raveloson, A., Ravaonjanahary, C. and Ariey, F. (2006).  Moderate transmission but high prevalence of malaria in Madagascar. International Journal for Parasitology, 36(12):1273-81"
"Madagascar","Anopheles funestus complex",0,NA,NA,"HBI (%calc)",NA,NA,"","","","","","Robert, V., Le Goff, G., Andrianaivolambo, L., Randimby, F.M., Domarle, O., Randrianarivelojosia, M., Raharimanga, V., Raveloson, A., Ravaonjanahary, C. and Ariey, F. (2006).  Moderate transmission but high prevalence of malaria in Madagascar. International Journal for Parasitology, 36(12):1273-81"
"Madagascar","Anopheles funestus complex",60,12,NA,"HBI (%calc)",NA,NA,"","","","","","Robert, V., Le Goff, G., Andrianaivolambo, L., Randimby, F.M., Domarle, O., Randrianarivelojosia, M., Raharimanga, V., Raveloson, A., Ravaonjanahary, C. and Ariey, F. (2006).  Moderate transmission but high prevalence of malaria in Madagascar. International Journal for Parasitology, 36(12):1273-81"
"Madagascar","Anopheles funestus complex",41.18,6,NA,"HBI (%calc)",NA,NA,"","","","","","Robert, V., Le Goff, G., Andrianaivolambo, L., Randimby, F.M., Domarle, O., Randrianarivelojosia, M., Raharimanga, V., Raveloson, A., Ravaonjanahary, C. and Ariey, F. (2006).  Moderate transmission but high prevalence of malaria in Madagascar. International Journal for Parasitology, 36(12):1273-81"
"Madagascar","Anopheles funestus complex",29.41,8,NA,"HBI (%calc)",NA,NA,"","","","","","Robert, V., Le Goff, G., Andrianaivolambo, L., Randimby, F.M., Domarle, O., Randrianarivelojosia, M., Raharimanga, V., Raveloson, A., Ravaonjanahary, C. and Ariey, F. (2006).  Moderate transmission but high prevalence of malaria in Madagascar. International Journal for Parasitology, 36(12):1273-81"
"Madagascar","Anopheles funestus complex",0,0,NA,"HBI (%calc)",NA,NA,"","","","","","Robert, V., Le Goff, G., Andrianaivolambo, L., Randimby, F.M., Domarle, O., Randrianarivelojosia, M., Raharimanga, V., Raveloson, A., Ravaonjanahary, C. and Ariey, F. (2006).  Moderate transmission but high prevalence of malaria in Madagascar. International Journal for Parasitology, 36(12):1273-81"
"Madagascar","Anopheles funestus complex",60,12,NA,"HBI (%calc)",NA,NA,"","","","","","Robert, V., Le Goff, G., Andrianaivolambo, L., Randimby, F.M., Domarle, O., Randrianarivelojosia, M., Raharimanga, V., Raveloson, A., Ravaonjanahary, C. and Ariey, F. (2006).  Moderate transmission but high prevalence of malaria in Madagascar. International Journal for Parasitology, 36(12):1273-81"
"Madagascar","Anopheles funestus complex",34.62,NA,NA,"HBI (%calc)",NA,NA,"","","","","","Robert, V., Le Goff, G., Andrianaivolambo, L., Randimby, F.M., Domarle, O., Randrianarivelojosia, M., Raharimanga, V., Raveloson, A., Ravaonjanahary, C. and Ariey, F. (2006).  Moderate transmission but high prevalence of malaria in Madagascar. International Journal for Parasitology, 36(12):1273-81"
"Madagascar","Anopheles funestus complex",45.45,0,NA,"HBI (%calc)",NA,NA,"","","","","","Robert, V., Le Goff, G., Andrianaivolambo, L., Randimby, F.M., Domarle, O., Randrianarivelojosia, M., Raharimanga, V., Raveloson, A., Ravaonjanahary, C. and Ariey, F. (2006).  Moderate transmission but high prevalence of malaria in Madagascar. International Journal for Parasitology, 36(12):1273-81"
"Madagascar","Anopheles funestus complex",21.43,12,NA,"HBI (%calc)",NA,NA,"","","","","","Robert, V., Le Goff, G., Andrianaivolambo, L., Randimby, F.M., Domarle, O., Randrianarivelojosia, M., Raharimanga, V., Raveloson, A., Ravaonjanahary, C. and Ariey, F. (2006).  Moderate transmission but high prevalence of malaria in Madagascar. International Journal for Parasitology, 36(12):1273-81"
"Madagascar","Anopheles funestus complex",60.38,11,NA,"HBI (%calc)",NA,NA,"","","","","","Robert, V., Le Goff, G., Andrianaivolambo, L., Randimby, F.M., Domarle, O., Randrianarivelojosia, M., Raharimanga, V., Raveloson, A., Ravaonjanahary, C. and Ariey, F. (2006).  Moderate transmission but high prevalence of malaria in Madagascar. International Journal for Parasitology, 36(12):1273-81"
"Madagascar","Anopheles funestus complex",50,0,NA,"HBI (%calc)",NA,NA,"","","","","","Robert, V., Le Goff, G., Andrianaivolambo, L., Randimby, F.M., Domarle, O., Randrianarivelojosia, M., Raharimanga, V., Raveloson, A., Ravaonjanahary, C. and Ariey, F. (2006).  Moderate transmission but high prevalence of malaria in Madagascar. International Journal for Parasitology, 36(12):1273-81"
"Benin","Anopheles gambiae complex",70,NA,NA,"HBI (%)",NA,NA,"","","","","","Coluzzi, M. (1993).  Advances in the study of Afrotropical malaria vectors. Parassitologia, 35 Suppl:23-9"
"Benin","Anopheles melas",30,NA,NA,"HBI (%)",NA,NA,"","","","","","Coluzzi, M. (1993).  Advances in the study of Afrotropical malaria vectors. Parassitologia, 35 Suppl:23-9"
"Sudan","Anopheles arabiensis",76.4,NA,NA,"HBI (%)",NA,NA,"","","","","","Himeidan, Y.E., Dukeen, M.Y., El-Rayah, e.l.A. and Adam, I. (2004).  Anopheles arabiensis: abundance and insecticide resistance in an irrigated area of eastern Sudan. Eastern Mediterranean Health Journal, 10(1-2):167-74"
"Sudan","Anopheles arabiensis",81.1,NA,NA,"HBI (%)",NA,NA,"","","","","","Himeidan, Y.E., Dukeen, M.Y., El-Rayah, e.l.A. and Adam, I. (2004).  Anopheles arabiensis: abundance and insecticide resistance in an irrigated area of eastern Sudan. Eastern Mediterranean Health Journal, 10(1-2):167-74"
"The Gambia","Anopheles gambiae complex",52.17,NA,NA,"HBI (%)",2.5,NA,"I:O","","","","","Quiñones, M.L., Lines, J.D., Thomson, M.C., Jawara, M., Morris, J. and Greenwood, B.M. (1997).  Anopheles gambiae gonotrophic cycle duration, biting and exiting behaviour unaffected by permethrin-impregnated bednets in The Gambia. Medical and Veterinary Entomology, 11(1):71-8"
"The Gambia","Anopheles gambiae complex",56.25,NA,NA,"HBI (%)",8.33,NA,"I:O","","","","","Quiñones, M.L., Lines, J.D., Thomson, M.C., Jawara, M., Morris, J. and Greenwood, B.M. (1997).  Anopheles gambiae gonotrophic cycle duration, biting and exiting behaviour unaffected by permethrin-impregnated bednets in The Gambia. Medical and Veterinary Entomology, 11(1):71-8"
"The Gambia","Anopheles gambiae complex",28.57,NA,NA,"HBI (%)",1.96,NA,"I:O","","","","","Quiñones, M.L., Lines, J.D., Thomson, M.C., Jawara, M., Morris, J. and Greenwood, B.M. (1997).  Anopheles gambiae gonotrophic cycle duration, biting and exiting behaviour unaffected by permethrin-impregnated bednets in The Gambia. Medical and Veterinary Entomology, 11(1):71-8"
"The Gambia","Anopheles gambiae complex",0,NA,NA,"HBI (%)",2.17,NA,"I:O","","","","","Quiñones, M.L., Lines, J.D., Thomson, M.C., Jawara, M., Morris, J. and Greenwood, B.M. (1997).  Anopheles gambiae gonotrophic cycle duration, biting and exiting behaviour unaffected by permethrin-impregnated bednets in The Gambia. Medical and Veterinary Entomology, 11(1):71-8"
"The Gambia","Anopheles gambiae complex",56.25,NA,NA,"HBI (%)",0.69,NA,"I:O","","","","","Quiñones, M.L., Lines, J.D., Thomson, M.C., Jawara, M., Morris, J. and Greenwood, B.M. (1997).  Anopheles gambiae gonotrophic cycle duration, biting and exiting behaviour unaffected by permethrin-impregnated bednets in The Gambia. Medical and Veterinary Entomology, 11(1):71-8"
"The Gambia","Anopheles gambiae complex",80,NA,NA,"HBI (%)",2.56,NA,"I:O","","","","","Quiñones, M.L., Lines, J.D., Thomson, M.C., Jawara, M., Morris, J. and Greenwood, B.M. (1997).  Anopheles gambiae gonotrophic cycle duration, biting and exiting behaviour unaffected by permethrin-impregnated bednets in The Gambia. Medical and Veterinary Entomology, 11(1):71-8"
"The Gambia","Anopheles gambiae complex",54.55,NA,NA,"HBI (%)",0.76,NA,"I:O","","","","","Quiñones, M.L., Lines, J.D., Thomson, M.C., Jawara, M., Morris, J. and Greenwood, B.M. (1997).  Anopheles gambiae gonotrophic cycle duration, biting and exiting behaviour unaffected by permethrin-impregnated bednets in The Gambia. Medical and Veterinary Entomology, 11(1):71-8"
"The Gambia","Anopheles gambiae complex",84.31,NA,NA,"HBI (%)",1.22,NA,"I:O","","","","","Quiñones, M.L., Lines, J.D., Thomson, M.C., Jawara, M., Morris, J. and Greenwood, B.M. (1997).  Anopheles gambiae gonotrophic cycle duration, biting and exiting behaviour unaffected by permethrin-impregnated bednets in The Gambia. Medical and Veterinary Entomology, 11(1):71-8"
"The Gambia","Anopheles gambiae complex",83.33,NA,NA,"HBI (%)",2.16,NA,"I:O","","","","","Quiñones, M.L., Lines, J.D., Thomson, M.C., Jawara, M., Morris, J. and Greenwood, B.M. (1997).  Anopheles gambiae gonotrophic cycle duration, biting and exiting behaviour unaffected by permethrin-impregnated bednets in The Gambia. Medical and Veterinary Entomology, 11(1):71-8"
"The Gambia","Anopheles gambiae complex",65.22,NA,NA,"HBI (%)",1.28,NA,"I:O","","","","","Quiñones, M.L., Lines, J.D., Thomson, M.C., Jawara, M., Morris, J. and Greenwood, B.M. (1997).  Anopheles gambiae gonotrophic cycle duration, biting and exiting behaviour unaffected by permethrin-impregnated bednets in The Gambia. Medical and Veterinary Entomology, 11(1):71-8"
"The Gambia","Anopheles gambiae complex",61.9,NA,NA,"HBI (%)",0.87,NA,"I:O","","","","","Quiñones, M.L., Lines, J.D., Thomson, M.C., Jawara, M., Morris, J. and Greenwood, B.M. (1997).  Anopheles gambiae gonotrophic cycle duration, biting and exiting behaviour unaffected by permethrin-impregnated bednets in The Gambia. Medical and Veterinary Entomology, 11(1):71-8"
"The Gambia","Anopheles gambiae complex",81.08,NA,NA,"HBI (%)",1.42,NA,"I:O","","","","","Quiñones, M.L., Lines, J.D., Thomson, M.C., Jawara, M., Morris, J. and Greenwood, B.M. (1997).  Anopheles gambiae gonotrophic cycle duration, biting and exiting behaviour unaffected by permethrin-impregnated bednets in The Gambia. Medical and Veterinary Entomology, 11(1):71-8"
"The Gambia","Anopheles gambiae complex",0,NA,NA,"HBI (%)",0.63,NA,"I:O","","","","","Quiñones, M.L., Lines, J.D., Thomson, M.C., Jawara, M., Morris, J. and Greenwood, B.M. (1997).  Anopheles gambiae gonotrophic cycle duration, biting and exiting behaviour unaffected by permethrin-impregnated bednets in The Gambia. Medical and Veterinary Entomology, 11(1):71-8"
"The Gambia","Anopheles gambiae complex",20,NA,NA,"HBI (%)",0.5,NA,"I:O","","","","","Quiñones, M.L., Lines, J.D., Thomson, M.C., Jawara, M., Morris, J. and Greenwood, B.M. (1997).  Anopheles gambiae gonotrophic cycle duration, biting and exiting behaviour unaffected by permethrin-impregnated bednets in The Gambia. Medical and Veterinary Entomology, 11(1):71-8"
"The Gambia","Anopheles gambiae complex",60,NA,NA,"HBI (%)",0,NA,"I:O","","","","","Quiñones, M.L., Lines, J.D., Thomson, M.C., Jawara, M., Morris, J. and Greenwood, B.M. (1997).  Anopheles gambiae gonotrophic cycle duration, biting and exiting behaviour unaffected by permethrin-impregnated bednets in The Gambia. Medical and Veterinary Entomology, 11(1):71-8"
"The Gambia","Anopheles gambiae complex",80,NA,NA,"HBI (%)",1.33,NA,"I:O","","","","","Quiñones, M.L., Lines, J.D., Thomson, M.C., Jawara, M., Morris, J. and Greenwood, B.M. (1997).  Anopheles gambiae gonotrophic cycle duration, biting and exiting behaviour unaffected by permethrin-impregnated bednets in The Gambia. Medical and Veterinary Entomology, 11(1):71-8"
"South Africa","Anopheles arabiensis",NA,98,NA,"HBI (%)",NA,NA,"","","","","","Sharp, B.L., Le Sueur, D., Wilken, G.B., Bredenkamp, B.L., Ngxongo, S. and Gouws, E. (1993).  Assessment of the residual efficacy of lambda-cyhalothrin. 2. A comparison with DDT for the intradomiciliary control of Anopheles arabiensis in South Africa. Journal of the American Mosquito Control Association, 9(4):414-20"
"Senegal","Anopheles arabiensis",88.9,NA,NA,"HBI (%)",46,NA,"%","","","","","Dia, I., Diop, T., Rakotoarivony, I., Kengne, P. and Fontenille, D. (2003).  Bionomics of Anopheles gambiae Giles, An. arabiensis Patton, An. funestus Giles and An. nili (Theobald) (Diptera: Culicidae) and transmission of Plasmodium falciparum in a Sudano-Guinean zone (Ngari, Senegal). Journal of Medical Entomology, 40(3):279-83"
"Senegal","Anopheles funestus complex",94.4,NA,NA,"HBI (%)",34.8,NA,"%","","","","","Dia, I., Diop, T., Rakotoarivony, I., Kengne, P. and Fontenille, D. (2003).  Bionomics of Anopheles gambiae Giles, An. arabiensis Patton, An. funestus Giles and An. nili (Theobald) (Diptera: Culicidae) and transmission of Plasmodium falciparum in a Sudano-Guinean zone (Ngari, Senegal). Journal of Medical Entomology, 40(3):279-83"
"Senegal","Anopheles gambiae",100,NA,NA,"HBI (%)",48.4,NA,"%","","","","","Dia, I., Diop, T., Rakotoarivony, I., Kengne, P. and Fontenille, D. (2003).  Bionomics of Anopheles gambiae Giles, An. arabiensis Patton, An. funestus Giles and An. nili (Theobald) (Diptera: Culicidae) and transmission of Plasmodium falciparum in a Sudano-Guinean zone (Ngari, Senegal). Journal of Medical Entomology, 40(3):279-83"
"Senegal","Anopheles nili",100,NA,NA,"HBI (%)",37.8,NA,"%","","","","","Dia, I., Diop, T., Rakotoarivony, I., Kengne, P. and Fontenille, D. (2003).  Bionomics of Anopheles gambiae Giles, An. arabiensis Patton, An. funestus Giles and An. nili (Theobald) (Diptera: Culicidae) and transmission of Plasmodium falciparum in a Sudano-Guinean zone (Ngari, Senegal). Journal of Medical Entomology, 40(3):279-83"
"Burkina Faso","Anopheles funestus",94.3,67,NA,"HBI (%calc)",NA,NA,"","","","","","Costantini, C., Sagnon, N., Ilboudo-Sanogo, E., Coluzzi, M. and Boccolini, D. (1999).  Chromosomal and bionomic heterogeneities suggest incipient speciation in Anopheles funestus from Burkina Faso. Parassitologia, 41(4):595-611"
"Burkina Faso","Anopheles funestus",77.1,45,NA,"HBI (%calc)",NA,NA,"","","","","","Costantini, C., Sagnon, N., Ilboudo-Sanogo, E., Coluzzi, M. and Boccolini, D. (1999).  Chromosomal and bionomic heterogeneities suggest incipient speciation in Anopheles funestus from Burkina Faso. Parassitologia, 41(4):595-611"
"Cameroon","Anopheles funestus complex",100,NA,NA,"HBI (%)",NA,NA,"","","","","","Robert, V., Le Goff, G., Essong, J., Tchuinkam, T., Faas, B. and Verhave, J.P. (1995).  Detection of falciparum malarial forms in naturally infected anophelines in Cameroon using a fluorescent anti-25-kD monoclonal antibody. American Journal of Tropical Medicine and Hygiene, 52(4):366-9"
"Cameroon","Anopheles gambiae complex",100,NA,NA,"HBI (%)",NA,NA,"","","","","","Robert, V., Le Goff, G., Essong, J., Tchuinkam, T., Faas, B. and Verhave, J.P. (1995).  Detection of falciparum malarial forms in naturally infected anophelines in Cameroon using a fluorescent anti-25-kD monoclonal antibody. American Journal of Tropical Medicine and Hygiene, 52(4):366-9"
"Ethiopia","Anopheles arabiensis",84,43,NA,"HBI (%)",NA,NA,"","","","","","Adugna, N. and Petros, B. (1996).  Determination of the human blood index of some anopheline mosquitos by using ELISA. Ethiopian Medical Journal, 34(1):1-10"
"Ethiopia","Anopheles arabiensis",86,NA,NA,"HBI (%)",NA,NA,"","","","","","Adugna, N. and Petros, B. (1996).  Determination of the human blood index of some anopheline mosquitos by using ELISA. Ethiopian Medical Journal, 34(1):1-10"
"Ethiopia","Anopheles arabiensis",76,NA,NA,"HBI (%)",NA,NA,"","","","","","Adugna, N. and Petros, B. (1996).  Determination of the human blood index of some anopheline mosquitos by using ELISA. Ethiopian Medical Journal, 34(1):1-10"
"The Gambia","Anopheles gambiae complex",69,NA,NA,"HBI (%)",NA,NA,"","","","","","Thomson, M.C., Adiamah, J.H., Connor, S.J., Jawara, M., Bennett, S., D'Alessandro, U., Quinõnes, M., Langerock, P. and Greenwood, B.M. (1995).  Entomological evaluation of the Gambia's National Impregnated Bednet Programme. Annals of Tropical Medicine and Parasitology, 89(3):229-41"
"The Gambia","Anopheles gambiae complex",81,NA,NA,"HBI (%)",NA,NA,"","","","","","Thomson, M.C., Adiamah, J.H., Connor, S.J., Jawara, M., Bennett, S., D'Alessandro, U., Quinõnes, M., Langerock, P. and Greenwood, B.M. (1995).  Entomological evaluation of the Gambia's National Impregnated Bednet Programme. Annals of Tropical Medicine and Parasitology, 89(3):229-41"
"The Gambia","Anopheles gambiae complex",40,NA,NA,"HBI (%)",NA,NA,"","","","","","Thomson, M.C., Adiamah, J.H., Connor, S.J., Jawara, M., Bennett, S., D'Alessandro, U., Quinõnes, M., Langerock, P. and Greenwood, B.M. (1995).  Entomological evaluation of the Gambia's National Impregnated Bednet Programme. Annals of Tropical Medicine and Parasitology, 89(3):229-41"
"The Gambia","Anopheles gambiae complex",66,NA,NA,"HBI (%)",NA,NA,"","","","","","Thomson, M.C., Adiamah, J.H., Connor, S.J., Jawara, M., Bennett, S., D'Alessandro, U., Quinõnes, M., Langerock, P. and Greenwood, B.M. (1995).  Entomological evaluation of the Gambia's National Impregnated Bednet Programme. Annals of Tropical Medicine and Parasitology, 89(3):229-41"
