source_id,country,site,lat,long,area_type,insecticide_control,control_type,month_start,month_end,year_start,year_end,season_given,season_calc,species,assi,id_1,id_2,biology_sampling_1,biology_sampling_2,biology_sampling_3,biology_sampling_n,parity_n,parity_total,parity_percent,daily_survival_rate_percent,fecundity,gonotrophic_cycle_days,infection_sampling_1,infection_sampling_2,infection_sampling_3,infection_sampling_n,sr_dissection_n,sr_dissection_total,sr_dissection_percent,sr_csp_n,sr_csp_pf_n,sr_csp_pv_n,sr_csp_pv_210_n,sr_csp_pv_247_n,sr_csp_pm_n,sr_csp_po_n,sr_csp_total,sr_csp_percent,sr_csp_pf_percent,sr_csp_pv_percent,sr_csp_pv_210_percent,sr_csp_pv_247_percent,sr_csp_pm_percent,sr_csp_po_percent,oocyst_n,oocyst_total,oocyst_percent,eir,eir_period,ext_incubation_period_days,indoor_hbr_sampling,indoor_hbr,outdoor_hbr_sampling,outdoor_hbr,combined_hbr_sampling_1,combined_hbr_sampling_2,combined_hbr_sampling_3,combined_hbr_sampling_n,combined_hbr,hbr_unit,indoor_host_sampling,indoor_host_n,indoor_host_total,indoor_host,outdoor_host_sampling,outdoor_host_n,outdoor_host_total,outdoor_host,combined_host_sampling_1,combined_host_sampling_2,combined_host_sampling_3,combined_host_sampling_n,combined_host_n,combined_host_total,combined_host,host_unit,other_host_sampling_1,other_host_sampling_2,other_host_sampling_3,other_host_sampling_n,other_host_n,other_host_total,other_host,other_host_unit,indoor_number_sampling_nights_biting,indoor_biting_sampling,indoor_biting_n,indoor_biting_total,indoor_biting,outdoor_number_sampling_nights_biting,outdoor_biting_sampling,outdoor_biting_n,outdoor_biting_total,outdoor_biting,indoor_outdoor_biting_units,indoor_number_sampling_nights_biting_activity,indoor_1830_2130,indoor_2130_0030,indoor_0030_0330,indoor_0330_0630,outdoor_number_sampling_nights_biting_activity,outdoor_1830_2130,outdoor_2130_0030,outdoor_0030_0330,outdoor_0330_0630,combined_number_sampling_nights_biting_activity,combined_1830_2130,combined_2130_0030,combined_0030_0330,combined_0330_0630,indoor_resting_sampling,indoor_unfed,indoor_fed,indoor_gravid,indoor_total,outdoor_resting_sampling,outdoor_unfed,outdoor_fed,outdoor_gravid,outdoor_total,other_resting_sampling,other_unfed,other_fed,other_gravid,other_total,resting_unit,citation,pubmed_id
2271,India,Benasur,,,not specified,t,IRS,12,12,1988,1989,,,Anopheles fluviatilis complex,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MB,,,,0,HBR (night),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Gunasekaran, K., Sadanandane, C., Parida, S.K., Sahu, S.S., Patra, K.P. and Jambulingam, P. (1994).  Observations on nocturnal activity and man biting habits of malaria vectors, Anopheles fluviatilis, An. annularis and An. culicifacies in the hill tracts of Koraput District, Orissa, India. The Southeast Asian Journal of Tropical Medicine and Public Health, 25(1):187-95",7825011
2271,India,Seamalaguda,,,not specified,t,IRS,12,12,1988,1989,,,Anopheles fluviatilis complex,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MB,,,,0,HBR (night),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Gunasekaran, K., Sadanandane, C., Parida, S.K., Sahu, S.S., Patra, K.P. and Jambulingam, P. (1994).  Observations on nocturnal activity and man biting habits of malaria vectors, Anopheles fluviatilis, An. annularis and An. culicifacies in the hill tracts of Koraput District, Orissa, India. The Southeast Asian Journal of Tropical Medicine and Public Health, 25(1):187-95",7825011
2271,India,B. Singhpur,,,not specified,t,IRS,12,12,1988,1989,,,Anopheles fluviatilis complex,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MB,,,,0.22,HBR (night),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Gunasekaran, K., Sadanandane, C., Parida, S.K., Sahu, S.S., Patra, K.P. and Jambulingam, P. (1994).  Observations on nocturnal activity and man biting habits of malaria vectors, Anopheles fluviatilis, An. annularis and An. culicifacies in the hill tracts of Koraput District, Orissa, India. The Southeast Asian Journal of Tropical Medicine and Public Health, 25(1):187-95",7825011
2271,India,Deulaguda,,,point,t,IRS,12,12,1988,1989,,,Anopheles fluviatilis complex,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MB,,,,0.74,HBR (night),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Gunasekaran, K., Sadanandane, C., Parida, S.K., Sahu, S.S., Patra, K.P. and Jambulingam, P. (1994).  Observations on nocturnal activity and man biting habits of malaria vectors, Anopheles fluviatilis, An. annularis and An. culicifacies in the hill tracts of Koraput District, Orissa, India. The Southeast Asian Journal of Tropical Medicine and Public Health, 25(1):187-95",7825011
2271,India,Champapodar,,,point,t,IRS,12,5,1988,1990,,,Anopheles fluviatilis complex,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MB,,,,5.97,HBR (night),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HRI,72.7,26.8,0.5,,,,,,,,,,,,%,"Gunasekaran, K., Sadanandane, C., Parida, S.K., Sahu, S.S., Patra, K.P. and Jambulingam, P. (1994).  Observations on nocturnal activity and man biting habits of malaria vectors, Anopheles fluviatilis, An. annularis and An. culicifacies in the hill tracts of Koraput District, Orissa, India. The Southeast Asian Journal of Tropical Medicine and Public Health, 25(1):187-95",7825011
2271,India,Benasur,,,not specified,t,IRS,12,12,1988,1989,,,Anopheles annularis complex,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MB,,,,0,HBR (night),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Gunasekaran, K., Sadanandane, C., Parida, S.K., Sahu, S.S., Patra, K.P. and Jambulingam, P. (1994).  Observations on nocturnal activity and man biting habits of malaria vectors, Anopheles fluviatilis, An. annularis and An. culicifacies in the hill tracts of Koraput District, Orissa, India. The Southeast Asian Journal of Tropical Medicine and Public Health, 25(1):187-95",7825011
2271,India,Seamalaguda,,,not specified,t,IRS,12,12,1988,1989,,,Anopheles annularis complex,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MB,,,,0,HBR (night),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Gunasekaran, K., Sadanandane, C., Parida, S.K., Sahu, S.S., Patra, K.P. and Jambulingam, P. (1994).  Observations on nocturnal activity and man biting habits of malaria vectors, Anopheles fluviatilis, An. annularis and An. culicifacies in the hill tracts of Koraput District, Orissa, India. The Southeast Asian Journal of Tropical Medicine and Public Health, 25(1):187-95",7825011
2271,India,B. Singhpur,,,not specified,t,IRS,12,12,1988,1989,,,Anopheles annularis complex,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MB,,,,0.17,HBR (night),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Gunasekaran, K., Sadanandane, C., Parida, S.K., Sahu, S.S., Patra, K.P. and Jambulingam, P. (1994).  Observations on nocturnal activity and man biting habits of malaria vectors, Anopheles fluviatilis, An. annularis and An. culicifacies in the hill tracts of Koraput District, Orissa, India. The Southeast Asian Journal of Tropical Medicine and Public Health, 25(1):187-95",7825011
2271,India,Deulaguda,,,point,t,IRS,12,12,1988,1989,,,Anopheles annularis complex,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MB,,,,1.85,HBR (night),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HRI,10.3,71.3,18.38,,,,,,,,,,,,%,"Gunasekaran, K., Sadanandane, C., Parida, S.K., Sahu, S.S., Patra, K.P. and Jambulingam, P. (1994).  Observations on nocturnal activity and man biting habits of malaria vectors, Anopheles fluviatilis, An. annularis and An. culicifacies in the hill tracts of Koraput District, Orissa, India. The Southeast Asian Journal of Tropical Medicine and Public Health, 25(1):187-95",7825011
2271,India,Champapodar,,,point,t,IRS,12,5,1988,1990,,,Anopheles annularis complex,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MB,,,,0.03,HBR (night),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Gunasekaran, K., Sadanandane, C., Parida, S.K., Sahu, S.S., Patra, K.P. and Jambulingam, P. (1994).  Observations on nocturnal activity and man biting habits of malaria vectors, Anopheles fluviatilis, An. annularis and An. culicifacies in the hill tracts of Koraput District, Orissa, India. The Southeast Asian Journal of Tropical Medicine and Public Health, 25(1):187-95",7825011
2271,India,Benasur,,,not specified,t,IRS,12,12,1988,1989,,,Anopheles culicifacies complex,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MB,,,,0.08,HBR (night),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Gunasekaran, K., Sadanandane, C., Parida, S.K., Sahu, S.S., Patra, K.P. and Jambulingam, P. (1994).  Observations on nocturnal activity and man biting habits of malaria vectors, Anopheles fluviatilis, An. annularis and An. culicifacies in the hill tracts of Koraput District, Orissa, India. The Southeast Asian Journal of Tropical Medicine and Public Health, 25(1):187-95",7825011
2271,India,Seamalaguda,,,not specified,t,IRS,12,12,1988,1989,,,Anopheles culicifacies complex,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MB,,,,0.09,HBR (night),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Gunasekaran, K., Sadanandane, C., Parida, S.K., Sahu, S.S., Patra, K.P. and Jambulingam, P. (1994).  Observations on nocturnal activity and man biting habits of malaria vectors, Anopheles fluviatilis, An. annularis and An. culicifacies in the hill tracts of Koraput District, Orissa, India. The Southeast Asian Journal of Tropical Medicine and Public Health, 25(1):187-95",7825011
2271,India,B. Singhpur,,,not specified,t,IRS,12,12,1988,1989,,,Anopheles culicifacies complex,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MB,,,,0.13,HBR (night),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Gunasekaran, K., Sadanandane, C., Parida, S.K., Sahu, S.S., Patra, K.P. and Jambulingam, P. (1994).  Observations on nocturnal activity and man biting habits of malaria vectors, Anopheles fluviatilis, An. annularis and An. culicifacies in the hill tracts of Koraput District, Orissa, India. The Southeast Asian Journal of Tropical Medicine and Public Health, 25(1):187-95",7825011
2271,India,Deulaguda,,,point,t,IRS,12,12,1988,1989,,,Anopheles culicifacies complex,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MB,,,,0.07,HBR (night),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Gunasekaran, K., Sadanandane, C., Parida, S.K., Sahu, S.S., Patra, K.P. and Jambulingam, P. (1994).  Observations on nocturnal activity and man biting habits of malaria vectors, Anopheles fluviatilis, An. annularis and An. culicifacies in the hill tracts of Koraput District, Orissa, India. The Southeast Asian Journal of Tropical Medicine and Public Health, 25(1):187-95",7825011
2271,India,Champapodar,,,point,t,IRS,12,5,1988,1990,,,Anopheles culicifacies complex,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MB,,,,0.14,HBR (night),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Gunasekaran, K., Sadanandane, C., Parida, S.K., Sahu, S.S., Patra, K.P. and Jambulingam, P. (1994).  Observations on nocturnal activity and man biting habits of malaria vectors, Anopheles fluviatilis, An. annularis and An. culicifacies in the hill tracts of Koraput District, Orissa, India. The Southeast Asian Journal of Tropical Medicine and Public Health, 25(1):187-95",7825011
2271,India,MV-7 (plain),,,point,t,IRS,12,12,1988,1989,,,Anopheles fluviatilis complex,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MB,,,,0.06,HBR (night),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Gunasekaran, K., Sadanandane, C., Parida, S.K., Sahu, S.S., Patra, K.P. and Jambulingam, P. (1994).  Observations on nocturnal activity and man biting habits of malaria vectors, Anopheles fluviatilis, An. annularis and An. culicifacies in the hill tracts of Koraput District, Orissa, India. The Southeast Asian Journal of Tropical Medicine and Public Health, 25(1):187-95",7825011
2271,India,Siadimal (river valley),,,point,t,IRS,12,12,1988,1989,,,Anopheles fluviatilis complex,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MB,,,,0.17,HBR (night),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Gunasekaran, K., Sadanandane, C., Parida, S.K., Sahu, S.S., Patra, K.P. and Jambulingam, P. (1994).  Observations on nocturnal activity and man biting habits of malaria vectors, Anopheles fluviatilis, An. annularis and An. culicifacies in the hill tracts of Koraput District, Orissa, India. The Southeast Asian Journal of Tropical Medicine and Public Health, 25(1):187-95",7825011
2271,India,Bhandaguda (foot hill),,,point,t,IRS,12,12,1988,1989,,,Anopheles fluviatilis complex,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MB,,,,0.61,HBR (night),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Gunasekaran, K., Sadanandane, C., Parida, S.K., Sahu, S.S., Patra, K.P. and Jambulingam, P. (1994).  Observations on nocturnal activity and man biting habits of malaria vectors, Anopheles fluviatilis, An. annularis and An. culicifacies in the hill tracts of Koraput District, Orissa, India. The Southeast Asian Journal of Tropical Medicine and Public Health, 25(1):187-95",7825011
2271,India,Kandhaguda,,,point,t,IRS,12,5,1988,1990,,,Anopheles fluviatilis complex,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MB,,,,11.86,HBR (night),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HRI,50.8,21.3,27.9,,,,,,,,,,,,%,"Gunasekaran, K., Sadanandane, C., Parida, S.K., Sahu, S.S., Patra, K.P. and Jambulingam, P. (1994).  Observations on nocturnal activity and man biting habits of malaria vectors, Anopheles fluviatilis, An. annularis and An. culicifacies in the hill tracts of Koraput District, Orissa, India. The Southeast Asian Journal of Tropical Medicine and Public Health, 25(1):187-95",7825011
2271,India,MV-7 (plain),,,point,t,IRS,12,12,1988,1989,,,Anopheles annularis complex,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MB,,,,0.03,HBR (night),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Gunasekaran, K., Sadanandane, C., Parida, S.K., Sahu, S.S., Patra, K.P. and Jambulingam, P. (1994).  Observations on nocturnal activity and man biting habits of malaria vectors, Anopheles fluviatilis, An. annularis and An. culicifacies in the hill tracts of Koraput District, Orissa, India. The Southeast Asian Journal of Tropical Medicine and Public Health, 25(1):187-95",7825011
2271,India,Siadimal (river valley),,,point,t,IRS,12,12,1988,1989,,,Anopheles annularis complex,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MB,,,,0.17,HBR (night),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Gunasekaran, K., Sadanandane, C., Parida, S.K., Sahu, S.S., Patra, K.P. and Jambulingam, P. (1994).  Observations on nocturnal activity and man biting habits of malaria vectors, Anopheles fluviatilis, An. annularis and An. culicifacies in the hill tracts of Koraput District, Orissa, India. The Southeast Asian Journal of Tropical Medicine and Public Health, 25(1):187-95",7825011
2271,India,Bhandaguda (foot hill),,,point,t,IRS,12,12,1988,1989,,,Anopheles annularis complex,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MB,,,,0.06,HBR (night),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Gunasekaran, K., Sadanandane, C., Parida, S.K., Sahu, S.S., Patra, K.P. and Jambulingam, P. (1994).  Observations on nocturnal activity and man biting habits of malaria vectors, Anopheles fluviatilis, An. annularis and An. culicifacies in the hill tracts of Koraput District, Orissa, India. The Southeast Asian Journal of Tropical Medicine and Public Health, 25(1):187-95",7825011
2271,India,Kandhaguda,,,point,t,IRS,12,5,1988,1990,,,Anopheles annularis complex,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MB,,,,0,HBR (night),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Gunasekaran, K., Sadanandane, C., Parida, S.K., Sahu, S.S., Patra, K.P. and Jambulingam, P. (1994).  Observations on nocturnal activity and man biting habits of malaria vectors, Anopheles fluviatilis, An. annularis and An. culicifacies in the hill tracts of Koraput District, Orissa, India. The Southeast Asian Journal of Tropical Medicine and Public Health, 25(1):187-95",7825011
2271,India,MV-7 (plain),,,point,t,IRS,12,12,1988,1989,,,Anopheles culicifacies complex,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MB,,,,0,HBR (night),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Gunasekaran, K., Sadanandane, C., Parida, S.K., Sahu, S.S., Patra, K.P. and Jambulingam, P. (1994).  Observations on nocturnal activity and man biting habits of malaria vectors, Anopheles fluviatilis, An. annularis and An. culicifacies in the hill tracts of Koraput District, Orissa, India. The Southeast Asian Journal of Tropical Medicine and Public Health, 25(1):187-95",7825011
2271,India,Siadimal (river valley),,,point,t,IRS,12,12,1988,1989,,,Anopheles culicifacies complex,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MB,,,,0,HBR (night),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Gunasekaran, K., Sadanandane, C., Parida, S.K., Sahu, S.S., Patra, K.P. and Jambulingam, P. (1994).  Observations on nocturnal activity and man biting habits of malaria vectors, Anopheles fluviatilis, An. annularis and An. culicifacies in the hill tracts of Koraput District, Orissa, India. The Southeast Asian Journal of Tropical Medicine and Public Health, 25(1):187-95",7825011
2271,India,Bhandaguda (foot hill),,,point,t,IRS,12,12,1988,1989,,,Anopheles culicifacies complex,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MB,,,,0.18,HBR (night),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Gunasekaran, K., Sadanandane, C., Parida, S.K., Sahu, S.S., Patra, K.P. and Jambulingam, P. (1994).  Observations on nocturnal activity and man biting habits of malaria vectors, Anopheles fluviatilis, An. annularis and An. culicifacies in the hill tracts of Koraput District, Orissa, India. The Southeast Asian Journal of Tropical Medicine and Public Health, 25(1):187-95",7825011
2271,India,Kandhaguda,,,point,t,IRS,12,5,1988,1990,,,Anopheles culicifacies complex,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MB,,,,1.71,HBR (night),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Gunasekaran, K., Sadanandane, C., Parida, S.K., Sahu, S.S., Patra, K.P. and Jambulingam, P. (1994).  Observations on nocturnal activity and man biting habits of malaria vectors, Anopheles fluviatilis, An. annularis and An. culicifacies in the hill tracts of Koraput District, Orissa, India. The Southeast Asian Journal of Tropical Medicine and Public Health, 25(1):187-95",7825011
2271,India,Champapodar,,,point,t,IRS,3,5,1989,1990,dry,,Anopheles fluviatilis complex,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,,,,,,,,,,,,,,,,,,"Gunasekaran, K., Sadanandane, C., Parida, S.K., Sahu, S.S., Patra, K.P. and Jambulingam, P. (1994).  Observations on nocturnal activity and man biting habits of malaria vectors, Anopheles fluviatilis, An. annularis and An. culicifacies in the hill tracts of Koraput District, Orissa, India. The Southeast Asian Journal of Tropical Medicine and Public Health, 25(1):187-95",7825011
2271,India,Champapodar,,,point,t,IRS,7,10,1989,1989,rainy,,Anopheles fluviatilis complex,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,,,,,,,,,,,,,,,,,,,"Gunasekaran, K., Sadanandane, C., Parida, S.K., Sahu, S.S., Patra, K.P. and Jambulingam, P. (1994).  Observations on nocturnal activity and man biting habits of malaria vectors, Anopheles fluviatilis, An. annularis and An. culicifacies in the hill tracts of Koraput District, Orissa, India. The Southeast Asian Journal of Tropical Medicine and Public Health, 25(1):187-95",7825011
2271,India,Champapodar,,,point,t,IRS,12,2,1988,1990,dry,,Anopheles fluviatilis complex,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,,,,,,,,,,,,,,,,,,,,"Gunasekaran, K., Sadanandane, C., Parida, S.K., Sahu, S.S., Patra, K.P. and Jambulingam, P. (1994).  Observations on nocturnal activity and man biting habits of malaria vectors, Anopheles fluviatilis, An. annularis and An. culicifacies in the hill tracts of Koraput District, Orissa, India. The Southeast Asian Journal of Tropical Medicine and Public Health, 25(1):187-95",7825011
2271,India,Kandhaguda,,,point,t,IRS,3,5,1989,1990,dry,,Anopheles fluviatilis complex,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,,,,,,,,,,,,,,,,,,"Gunasekaran, K., Sadanandane, C., Parida, S.K., Sahu, S.S., Patra, K.P. and Jambulingam, P. (1994).  Observations on nocturnal activity and man biting habits of malaria vectors, Anopheles fluviatilis, An. annularis and An. culicifacies in the hill tracts of Koraput District, Orissa, India. The Southeast Asian Journal of Tropical Medicine and Public Health, 25(1):187-95",7825011
2271,India,Kandhaguda,,,point,t,IRS,7,10,1989,1989,rainy,,Anopheles fluviatilis complex,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,,,,,,,,,,,,,,,,,,"Gunasekaran, K., Sadanandane, C., Parida, S.K., Sahu, S.S., Patra, K.P. and Jambulingam, P. (1994).  Observations on nocturnal activity and man biting habits of malaria vectors, Anopheles fluviatilis, An. annularis and An. culicifacies in the hill tracts of Koraput District, Orissa, India. The Southeast Asian Journal of Tropical Medicine and Public Health, 25(1):187-95",7825011
2271,India,Kandhaguda,,,point,t,IRS,12,2,1988,1990,dry,,Anopheles fluviatilis complex,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,,,,,,,,,,,,,,,,,,,"Gunasekaran, K., Sadanandane, C., Parida, S.K., Sahu, S.S., Patra, K.P. and Jambulingam, P. (1994).  Observations on nocturnal activity and man biting habits of malaria vectors, Anopheles fluviatilis, An. annularis and An. culicifacies in the hill tracts of Koraput District, Orissa, India. The Southeast Asian Journal of Tropical Medicine and Public Health, 25(1):187-95",7825011
2271,India,Kandhaguda,,,point,t,IRS,3,5,1989,1990,dry,,Anopheles culicifacies complex,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,,,,,,,,,,,,,,,,,,,"Gunasekaran, K., Sadanandane, C., Parida, S.K., Sahu, S.S., Patra, K.P. and Jambulingam, P. (1994).  Observations on nocturnal activity and man biting habits of malaria vectors, Anopheles fluviatilis, An. annularis and An. culicifacies in the hill tracts of Koraput District, Orissa, India. The Southeast Asian Journal of Tropical Medicine and Public Health, 25(1):187-95",7825011
2271,India,Kandhaguda,,,point,t,IRS,7,10,1989,1989,rainy,,Anopheles culicifacies complex,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,,,,,,,,,,,,,,,,,,,"Gunasekaran, K., Sadanandane, C., Parida, S.K., Sahu, S.S., Patra, K.P. and Jambulingam, P. (1994).  Observations on nocturnal activity and man biting habits of malaria vectors, Anopheles fluviatilis, An. annularis and An. culicifacies in the hill tracts of Koraput District, Orissa, India. The Southeast Asian Journal of Tropical Medicine and Public Health, 25(1):187-95",7825011
2271,India,Deulaguda,,,point,t,IRS,12,2,1988,1990,dry,,Anopheles annularis complex,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,,,,,,,,,,,,,,,,,,,,"Gunasekaran, K., Sadanandane, C., Parida, S.K., Sahu, S.S., Patra, K.P. and Jambulingam, P. (1994).  Observations on nocturnal activity and man biting habits of malaria vectors, Anopheles fluviatilis, An. annularis and An. culicifacies in the hill tracts of Koraput District, Orissa, India. The Southeast Asian Journal of Tropical Medicine and Public Health, 25(1):187-95",7825011
2271,India,"Jeypore zone (Benasur, Seamalaguda, B. Singhpur, Deulaguda, Champapodar)",,,polygon large,t,IRS,12,5,1988,1990,,,Anopheles fluviatilis complex,,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HRI,RO,,,,62,26.2,HBI (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Gunasekaran, K., Sadanandane, C., Parida, S.K., Sahu, S.S., Patra, K.P. and Jambulingam, P. (1994).  Observations on nocturnal activity and man biting habits of malaria vectors, Anopheles fluviatilis, An. annularis and An. culicifacies in the hill tracts of Koraput District, Orissa, India. The Southeast Asian Journal of Tropical Medicine and Public Health, 25(1):187-95",7825011
