"country","species","indoor_host","outdoor_host","combined_host","host_unit","indoor_biting","outdoor_biting","indoor_outdoor_biting_units","combined_1830_2130","combined_2130_0030","combined_0030_0330","combined_0330_0630","citation"
"Brazil","Anopheles darlingi",NA,NA,NA,"",NA,NA,"","","","","","de Barros, F.S. and Honório, N.A. (2007).  Man biting rate seasonal variation of malaria vectors in Roraima, Brazil. Memórias do Instituto Oswaldo Cruz, 102(3):299-302"
"Brazil","Anopheles albitarsis complex",NA,NA,NA,"",NA,NA,"","","","","","de Barros, F.S. and Honório, N.A. (2007).  Man biting rate seasonal variation of malaria vectors in Roraima, Brazil. Memórias do Instituto Oswaldo Cruz, 102(3):299-302"
"Brazil","Anopheles darlingi",NA,NA,NA,"",NA,NA,"","","","","","de Barros, F.S. and Honório, N.A. (2007).  Man biting rate seasonal variation of malaria vectors in Roraima, Brazil. Memórias do Instituto Oswaldo Cruz, 102(3):299-302"
"Brazil","Anopheles albitarsis complex",NA,NA,NA,"",NA,NA,"","","","","","de Barros, F.S. and Honório, N.A. (2007).  Man biting rate seasonal variation of malaria vectors in Roraima, Brazil. Memórias do Instituto Oswaldo Cruz, 102(3):299-302"
"Brazil","Anopheles darlingi",NA,NA,NA,"",NA,NA,"","","","","","de Barros, F.S. and Honório, N.A. (2007).  Man biting rate seasonal variation of malaria vectors in Roraima, Brazil. Memórias do Instituto Oswaldo Cruz, 102(3):299-302"
"Brazil","Anopheles albitarsis complex",NA,NA,NA,"",NA,NA,"","","","","","de Barros, F.S. and Honório, N.A. (2007).  Man biting rate seasonal variation of malaria vectors in Roraima, Brazil. Memórias do Instituto Oswaldo Cruz, 102(3):299-302"
"Brazil","Anopheles darlingi",NA,NA,NA,"",NA,NA,"","","","","","de Barros, F.S. and Honório, N.A. (2007).  Man biting rate seasonal variation of malaria vectors in Roraima, Brazil. Memórias do Instituto Oswaldo Cruz, 102(3):299-302"
"Brazil","Anopheles albitarsis complex",NA,NA,NA,"",NA,NA,"","","","","","de Barros, F.S. and Honório, N.A. (2007).  Man biting rate seasonal variation of malaria vectors in Roraima, Brazil. Memórias do Instituto Oswaldo Cruz, 102(3):299-302"
"Brazil","Anopheles darlingi",NA,NA,NA,"",NA,NA,"","","","","","de Barros, F.S. and Honório, N.A. (2007).  Man biting rate seasonal variation of malaria vectors in Roraima, Brazil. Memórias do Instituto Oswaldo Cruz, 102(3):299-302"
"Brazil","Anopheles albitarsis complex",NA,NA,NA,"",NA,NA,"","","","","","de Barros, F.S. and Honório, N.A. (2007).  Man biting rate seasonal variation of malaria vectors in Roraima, Brazil. Memórias do Instituto Oswaldo Cruz, 102(3):299-302"
"Brazil","Anopheles darlingi",NA,NA,NA,"",NA,NA,"","","","","","de Barros, F.S. and Honório, N.A. (2007).  Man biting rate seasonal variation of malaria vectors in Roraima, Brazil. Memórias do Instituto Oswaldo Cruz, 102(3):299-302"
"Brazil","Anopheles albitarsis complex",NA,NA,NA,"",NA,NA,"","","","","","de Barros, F.S. and Honório, N.A. (2007).  Man biting rate seasonal variation of malaria vectors in Roraima, Brazil. Memórias do Instituto Oswaldo Cruz, 102(3):299-302"
"Brazil","Anopheles darlingi",NA,NA,NA,"",NA,NA,"","","","","","de Barros, F.S. and Honório, N.A. (2007).  Man biting rate seasonal variation of malaria vectors in Roraima, Brazil. Memórias do Instituto Oswaldo Cruz, 102(3):299-302"
"Brazil","Anopheles albitarsis complex",NA,NA,NA,"",NA,NA,"","","","","","de Barros, F.S. and Honório, N.A. (2007).  Man biting rate seasonal variation of malaria vectors in Roraima, Brazil. Memórias do Instituto Oswaldo Cruz, 102(3):299-302"
"Brazil","Anopheles darlingi",NA,NA,NA,"",NA,NA,"","","","","","de Barros, F.S. and Honório, N.A. (2007).  Man biting rate seasonal variation of malaria vectors in Roraima, Brazil. Memórias do Instituto Oswaldo Cruz, 102(3):299-302"
"Brazil","Anopheles albitarsis complex",NA,NA,NA,"",NA,NA,"","","","","","de Barros, F.S. and Honório, N.A. (2007).  Man biting rate seasonal variation of malaria vectors in Roraima, Brazil. Memórias do Instituto Oswaldo Cruz, 102(3):299-302"
"Brazil","Anopheles darlingi",NA,NA,NA,"",NA,NA,"","","","","","de Barros, F.S. and Honório, N.A. (2007).  Man biting rate seasonal variation of malaria vectors in Roraima, Brazil. Memórias do Instituto Oswaldo Cruz, 102(3):299-302"
"Brazil","Anopheles albitarsis complex",NA,NA,NA,"",NA,NA,"","","","","","de Barros, F.S. and Honório, N.A. (2007).  Man biting rate seasonal variation of malaria vectors in Roraima, Brazil. Memórias do Instituto Oswaldo Cruz, 102(3):299-302"
"Brazil","Anopheles darlingi",NA,NA,NA,"",NA,NA,"","","","","","de Barros, F.S. and Honório, N.A. (2007).  Man biting rate seasonal variation of malaria vectors in Roraima, Brazil. Memórias do Instituto Oswaldo Cruz, 102(3):299-302"
"Brazil","Anopheles albitarsis complex",NA,NA,NA,"",NA,NA,"","","","","","de Barros, F.S. and Honório, N.A. (2007).  Man biting rate seasonal variation of malaria vectors in Roraima, Brazil. Memórias do Instituto Oswaldo Cruz, 102(3):299-302"
"Brazil","Anopheles darlingi",NA,NA,NA,"",NA,NA,"","","","","","de Barros, F.S. and Honório, N.A. (2007).  Man biting rate seasonal variation of malaria vectors in Roraima, Brazil. Memórias do Instituto Oswaldo Cruz, 102(3):299-302"
"Brazil","Anopheles albitarsis complex",NA,NA,NA,"",NA,NA,"","","","","","de Barros, F.S. and Honório, N.A. (2007).  Man biting rate seasonal variation of malaria vectors in Roraima, Brazil. Memórias do Instituto Oswaldo Cruz, 102(3):299-302"
"Brazil","Anopheles darlingi",NA,NA,NA,"",NA,NA,"","","","","","de Barros, F.S. and Honório, N.A. (2007).  Man biting rate seasonal variation of malaria vectors in Roraima, Brazil. Memórias do Instituto Oswaldo Cruz, 102(3):299-302"
"Brazil","Anopheles albitarsis complex",NA,NA,NA,"",NA,NA,"","","","","","de Barros, F.S. and Honório, N.A. (2007).  Man biting rate seasonal variation of malaria vectors in Roraima, Brazil. Memórias do Instituto Oswaldo Cruz, 102(3):299-302"
"Brazil","Anopheles albitarsis complex",NA,NA,NA,"",NA,NA,"","","","","","da Silva-Vasconcelos, A., Kató, M.Y., Mourão, E.N., de Souza, R.T., Lacerda, R.N., Sibajev, A., Tsouris, P., Póvoa, M.M., Momen, H. and Rosa-Freitas, M.G. (2002).  Biting indices, host-seeking activity and natural infection rates of anopheline species in Boa Vista, Roraima, Brazil from 1996 to 1998. Memórias do Instituto Oswaldo Cruz, 97(2):151-61"
"Brazil","Anopheles albitarsis complex",NA,NA,NA,"",NA,NA,"","","","","","da Silva-Vasconcelos, A., Kató, M.Y., Mourão, E.N., de Souza, R.T., Lacerda, R.N., Sibajev, A., Tsouris, P., Póvoa, M.M., Momen, H. and Rosa-Freitas, M.G. (2002).  Biting indices, host-seeking activity and natural infection rates of anopheline species in Boa Vista, Roraima, Brazil from 1996 to 1998. Memórias do Instituto Oswaldo Cruz, 97(2):151-61"
"Brazil","Anopheles albitarsis complex",NA,NA,NA,"",NA,NA,"","","","","","da Silva-Vasconcelos, A., Kató, M.Y., Mourão, E.N., de Souza, R.T., Lacerda, R.N., Sibajev, A., Tsouris, P., Póvoa, M.M., Momen, H. and Rosa-Freitas, M.G. (2002).  Biting indices, host-seeking activity and natural infection rates of anopheline species in Boa Vista, Roraima, Brazil from 1996 to 1998. Memórias do Instituto Oswaldo Cruz, 97(2):151-61"
"Brazil","Anopheles albitarsis complex",NA,NA,NA,"",NA,NA,"","","","","","da Silva-Vasconcelos, A., Kató, M.Y., Mourão, E.N., de Souza, R.T., Lacerda, R.N., Sibajev, A., Tsouris, P., Póvoa, M.M., Momen, H. and Rosa-Freitas, M.G. (2002).  Biting indices, host-seeking activity and natural infection rates of anopheline species in Boa Vista, Roraima, Brazil from 1996 to 1998. Memórias do Instituto Oswaldo Cruz, 97(2):151-61"
"Brazil","Anopheles albitarsis complex",NA,NA,NA,"",NA,NA,"","","","","","da Silva-Vasconcelos, A., Kató, M.Y., Mourão, E.N., de Souza, R.T., Lacerda, R.N., Sibajev, A., Tsouris, P., Póvoa, M.M., Momen, H. and Rosa-Freitas, M.G. (2002).  Biting indices, host-seeking activity and natural infection rates of anopheline species in Boa Vista, Roraima, Brazil from 1996 to 1998. Memórias do Instituto Oswaldo Cruz, 97(2):151-61"
"Brazil","Anopheles albitarsis complex",NA,NA,NA,"",NA,NA,"","","","","","da Silva-Vasconcelos, A., Kató, M.Y., Mourão, E.N., de Souza, R.T., Lacerda, R.N., Sibajev, A., Tsouris, P., Póvoa, M.M., Momen, H. and Rosa-Freitas, M.G. (2002).  Biting indices, host-seeking activity and natural infection rates of anopheline species in Boa Vista, Roraima, Brazil from 1996 to 1998. Memórias do Instituto Oswaldo Cruz, 97(2):151-61"
"Brazil","Anopheles albitarsis complex",NA,NA,NA,"",NA,NA,"","","","","","da Silva-Vasconcelos, A., Kató, M.Y., Mourão, E.N., de Souza, R.T., Lacerda, R.N., Sibajev, A., Tsouris, P., Póvoa, M.M., Momen, H. and Rosa-Freitas, M.G. (2002).  Biting indices, host-seeking activity and natural infection rates of anopheline species in Boa Vista, Roraima, Brazil from 1996 to 1998. Memórias do Instituto Oswaldo Cruz, 97(2):151-61"
"Brazil","Anopheles albitarsis complex",NA,NA,NA,"",NA,NA,"","","","","","da Silva-Vasconcelos, A., Kató, M.Y., Mourão, E.N., de Souza, R.T., Lacerda, R.N., Sibajev, A., Tsouris, P., Póvoa, M.M., Momen, H. and Rosa-Freitas, M.G. (2002).  Biting indices, host-seeking activity and natural infection rates of anopheline species in Boa Vista, Roraima, Brazil from 1996 to 1998. Memórias do Instituto Oswaldo Cruz, 97(2):151-61"
"Brazil","Anopheles albitarsis complex",NA,NA,NA,"",NA,NA,"","","","","","da Silva-Vasconcelos, A., Kató, M.Y., Mourão, E.N., de Souza, R.T., Lacerda, R.N., Sibajev, A., Tsouris, P., Póvoa, M.M., Momen, H. and Rosa-Freitas, M.G. (2002).  Biting indices, host-seeking activity and natural infection rates of anopheline species in Boa Vista, Roraima, Brazil from 1996 to 1998. Memórias do Instituto Oswaldo Cruz, 97(2):151-61"
"Brazil","Anopheles albitarsis complex",NA,NA,NA,"",NA,NA,"","","","","","da Silva-Vasconcelos, A., Kató, M.Y., Mourão, E.N., de Souza, R.T., Lacerda, R.N., Sibajev, A., Tsouris, P., Póvoa, M.M., Momen, H. and Rosa-Freitas, M.G. (2002).  Biting indices, host-seeking activity and natural infection rates of anopheline species in Boa Vista, Roraima, Brazil from 1996 to 1998. Memórias do Instituto Oswaldo Cruz, 97(2):151-61"
"Brazil","Anopheles albitarsis complex",NA,NA,NA,"",NA,NA,"","","","","","da Silva-Vasconcelos, A., Kató, M.Y., Mourão, E.N., de Souza, R.T., Lacerda, R.N., Sibajev, A., Tsouris, P., Póvoa, M.M., Momen, H. and Rosa-Freitas, M.G. (2002).  Biting indices, host-seeking activity and natural infection rates of anopheline species in Boa Vista, Roraima, Brazil from 1996 to 1998. Memórias do Instituto Oswaldo Cruz, 97(2):151-61"
"Brazil","Anopheles albitarsis complex",NA,NA,NA,"",NA,NA,"","","","","","da Silva-Vasconcelos, A., Kató, M.Y., Mourão, E.N., de Souza, R.T., Lacerda, R.N., Sibajev, A., Tsouris, P., Póvoa, M.M., Momen, H. and Rosa-Freitas, M.G. (2002).  Biting indices, host-seeking activity and natural infection rates of anopheline species in Boa Vista, Roraima, Brazil from 1996 to 1998. Memórias do Instituto Oswaldo Cruz, 97(2):151-61"
"Brazil","Anopheles albitarsis complex",NA,NA,NA,"",NA,NA,"","","","","","da Silva-Vasconcelos, A., Kató, M.Y., Mourão, E.N., de Souza, R.T., Lacerda, R.N., Sibajev, A., Tsouris, P., Póvoa, M.M., Momen, H. and Rosa-Freitas, M.G. (2002).  Biting indices, host-seeking activity and natural infection rates of anopheline species in Boa Vista, Roraima, Brazil from 1996 to 1998. Memórias do Instituto Oswaldo Cruz, 97(2):151-61"
"Brazil","Anopheles albitarsis complex",NA,NA,NA,"",NA,NA,"","","","","","da Silva-Vasconcelos, A., Kató, M.Y., Mourão, E.N., de Souza, R.T., Lacerda, R.N., Sibajev, A., Tsouris, P., Póvoa, M.M., Momen, H. and Rosa-Freitas, M.G. (2002).  Biting indices, host-seeking activity and natural infection rates of anopheline species in Boa Vista, Roraima, Brazil from 1996 to 1998. Memórias do Instituto Oswaldo Cruz, 97(2):151-61"
"Brazil","Anopheles albitarsis complex",NA,NA,NA,"",NA,NA,"","","","","","da Silva-Vasconcelos, A., Kató, M.Y., Mourão, E.N., de Souza, R.T., Lacerda, R.N., Sibajev, A., Tsouris, P., Póvoa, M.M., Momen, H. and Rosa-Freitas, M.G. (2002).  Biting indices, host-seeking activity and natural infection rates of anopheline species in Boa Vista, Roraima, Brazil from 1996 to 1998. Memórias do Instituto Oswaldo Cruz, 97(2):151-61"
"Brazil","Anopheles albitarsis complex",NA,NA,NA,"",NA,NA,"","","","","","da Silva-Vasconcelos, A., Kató, M.Y., Mourão, E.N., de Souza, R.T., Lacerda, R.N., Sibajev, A., Tsouris, P., Póvoa, M.M., Momen, H. and Rosa-Freitas, M.G. (2002).  Biting indices, host-seeking activity and natural infection rates of anopheline species in Boa Vista, Roraima, Brazil from 1996 to 1998. Memórias do Instituto Oswaldo Cruz, 97(2):151-61"
"Brazil","Anopheles albitarsis complex",NA,NA,NA,"",NA,NA,"","","","","","da Silva-Vasconcelos, A., Kató, M.Y., Mourão, E.N., de Souza, R.T., Lacerda, R.N., Sibajev, A., Tsouris, P., Póvoa, M.M., Momen, H. and Rosa-Freitas, M.G. (2002).  Biting indices, host-seeking activity and natural infection rates of anopheline species in Boa Vista, Roraima, Brazil from 1996 to 1998. Memórias do Instituto Oswaldo Cruz, 97(2):151-61"
"Brazil","Anopheles albitarsis complex",NA,NA,NA,"",NA,NA,"","","","","","da Silva-Vasconcelos, A., Kató, M.Y., Mourão, E.N., de Souza, R.T., Lacerda, R.N., Sibajev, A., Tsouris, P., Póvoa, M.M., Momen, H. and Rosa-Freitas, M.G. (2002).  Biting indices, host-seeking activity and natural infection rates of anopheline species in Boa Vista, Roraima, Brazil from 1996 to 1998. Memórias do Instituto Oswaldo Cruz, 97(2):151-61"
"Brazil","Anopheles albitarsis complex",NA,NA,NA,"",NA,NA,"","","","","","da Silva-Vasconcelos, A., Kató, M.Y., Mourão, E.N., de Souza, R.T., Lacerda, R.N., Sibajev, A., Tsouris, P., Póvoa, M.M., Momen, H. and Rosa-Freitas, M.G. (2002).  Biting indices, host-seeking activity and natural infection rates of anopheline species in Boa Vista, Roraima, Brazil from 1996 to 1998. Memórias do Instituto Oswaldo Cruz, 97(2):151-61"
"Brazil","Anopheles albitarsis complex",NA,NA,NA,"",NA,NA,"","","","","","da Silva-Vasconcelos, A., Kató, M.Y., Mourão, E.N., de Souza, R.T., Lacerda, R.N., Sibajev, A., Tsouris, P., Póvoa, M.M., Momen, H. and Rosa-Freitas, M.G. (2002).  Biting indices, host-seeking activity and natural infection rates of anopheline species in Boa Vista, Roraima, Brazil from 1996 to 1998. Memórias do Instituto Oswaldo Cruz, 97(2):151-61"
"Brazil","Anopheles albitarsis complex",NA,NA,NA,"",NA,NA,"","","","","","da Silva-Vasconcelos, A., Kató, M.Y., Mourão, E.N., de Souza, R.T., Lacerda, R.N., Sibajev, A., Tsouris, P., Póvoa, M.M., Momen, H. and Rosa-Freitas, M.G. (2002).  Biting indices, host-seeking activity and natural infection rates of anopheline species in Boa Vista, Roraima, Brazil from 1996 to 1998. Memórias do Instituto Oswaldo Cruz, 97(2):151-61"
"Brazil","Anopheles albitarsis complex",NA,NA,NA,"",NA,NA,"","","","","","da Silva-Vasconcelos, A., Kató, M.Y., Mourão, E.N., de Souza, R.T., Lacerda, R.N., Sibajev, A., Tsouris, P., Póvoa, M.M., Momen, H. and Rosa-Freitas, M.G. (2002).  Biting indices, host-seeking activity and natural infection rates of anopheline species in Boa Vista, Roraima, Brazil from 1996 to 1998. Memórias do Instituto Oswaldo Cruz, 97(2):151-61"
"Brazil","Anopheles darlingi",NA,NA,NA,"",NA,NA,"","","","","","da Silva-Vasconcelos, A., Kató, M.Y., Mourão, E.N., de Souza, R.T., Lacerda, R.N., Sibajev, A., Tsouris, P., Póvoa, M.M., Momen, H. and Rosa-Freitas, M.G. (2002).  Biting indices, host-seeking activity and natural infection rates of anopheline species in Boa Vista, Roraima, Brazil from 1996 to 1998. Memórias do Instituto Oswaldo Cruz, 97(2):151-61"
"Brazil","Anopheles darlingi",NA,NA,NA,"",NA,NA,"","","","","","da Silva-Vasconcelos, A., Kató, M.Y., Mourão, E.N., de Souza, R.T., Lacerda, R.N., Sibajev, A., Tsouris, P., Póvoa, M.M., Momen, H. and Rosa-Freitas, M.G. (2002).  Biting indices, host-seeking activity and natural infection rates of anopheline species in Boa Vista, Roraima, Brazil from 1996 to 1998. Memórias do Instituto Oswaldo Cruz, 97(2):151-61"
"Brazil","Anopheles darlingi",NA,NA,NA,"",NA,NA,"","","","","","da Silva-Vasconcelos, A., Kató, M.Y., Mourão, E.N., de Souza, R.T., Lacerda, R.N., Sibajev, A., Tsouris, P., Póvoa, M.M., Momen, H. and Rosa-Freitas, M.G. (2002).  Biting indices, host-seeking activity and natural infection rates of anopheline species in Boa Vista, Roraima, Brazil from 1996 to 1998. Memórias do Instituto Oswaldo Cruz, 97(2):151-61"
"Brazil","Anopheles darlingi",NA,NA,NA,"",NA,NA,"","","","","","da Silva-Vasconcelos, A., Kató, M.Y., Mourão, E.N., de Souza, R.T., Lacerda, R.N., Sibajev, A., Tsouris, P., Póvoa, M.M., Momen, H. and Rosa-Freitas, M.G. (2002).  Biting indices, host-seeking activity and natural infection rates of anopheline species in Boa Vista, Roraima, Brazil from 1996 to 1998. Memórias do Instituto Oswaldo Cruz, 97(2):151-61"
"Brazil","Anopheles darlingi",NA,NA,NA,"",NA,NA,"","","","","","da Silva-Vasconcelos, A., Kató, M.Y., Mourão, E.N., de Souza, R.T., Lacerda, R.N., Sibajev, A., Tsouris, P., Póvoa, M.M., Momen, H. and Rosa-Freitas, M.G. (2002).  Biting indices, host-seeking activity and natural infection rates of anopheline species in Boa Vista, Roraima, Brazil from 1996 to 1998. Memórias do Instituto Oswaldo Cruz, 97(2):151-61"
"Brazil","Anopheles darlingi",NA,NA,NA,"",NA,NA,"","","","","","da Silva-Vasconcelos, A., Kató, M.Y., Mourão, E.N., de Souza, R.T., Lacerda, R.N., Sibajev, A., Tsouris, P., Póvoa, M.M., Momen, H. and Rosa-Freitas, M.G. (2002).  Biting indices, host-seeking activity and natural infection rates of anopheline species in Boa Vista, Roraima, Brazil from 1996 to 1998. Memórias do Instituto Oswaldo Cruz, 97(2):151-61"
"Brazil","Anopheles darlingi",NA,NA,NA,"",NA,NA,"","","","","","da Silva-Vasconcelos, A., Kató, M.Y., Mourão, E.N., de Souza, R.T., Lacerda, R.N., Sibajev, A., Tsouris, P., Póvoa, M.M., Momen, H. and Rosa-Freitas, M.G. (2002).  Biting indices, host-seeking activity and natural infection rates of anopheline species in Boa Vista, Roraima, Brazil from 1996 to 1998. Memórias do Instituto Oswaldo Cruz, 97(2):151-61"
"Brazil","Anopheles darlingi",NA,NA,NA,"",NA,NA,"","","","","","da Silva-Vasconcelos, A., Kató, M.Y., Mourão, E.N., de Souza, R.T., Lacerda, R.N., Sibajev, A., Tsouris, P., Póvoa, M.M., Momen, H. and Rosa-Freitas, M.G. (2002).  Biting indices, host-seeking activity and natural infection rates of anopheline species in Boa Vista, Roraima, Brazil from 1996 to 1998. Memórias do Instituto Oswaldo Cruz, 97(2):151-61"
"Brazil","Anopheles darlingi",NA,NA,NA,"",NA,NA,"","","","","","da Silva-Vasconcelos, A., Kató, M.Y., Mourão, E.N., de Souza, R.T., Lacerda, R.N., Sibajev, A., Tsouris, P., Póvoa, M.M., Momen, H. and Rosa-Freitas, M.G. (2002).  Biting indices, host-seeking activity and natural infection rates of anopheline species in Boa Vista, Roraima, Brazil from 1996 to 1998. Memórias do Instituto Oswaldo Cruz, 97(2):151-61"
"Brazil","Anopheles darlingi",NA,NA,NA,"",NA,NA,"","","","","","da Silva-Vasconcelos, A., Kató, M.Y., Mourão, E.N., de Souza, R.T., Lacerda, R.N., Sibajev, A., Tsouris, P., Póvoa, M.M., Momen, H. and Rosa-Freitas, M.G. (2002).  Biting indices, host-seeking activity and natural infection rates of anopheline species in Boa Vista, Roraima, Brazil from 1996 to 1998. Memórias do Instituto Oswaldo Cruz, 97(2):151-61"
"Brazil","Anopheles darlingi",NA,NA,NA,"",NA,NA,"","","","","","da Silva-Vasconcelos, A., Kató, M.Y., Mourão, E.N., de Souza, R.T., Lacerda, R.N., Sibajev, A., Tsouris, P., Póvoa, M.M., Momen, H. and Rosa-Freitas, M.G. (2002).  Biting indices, host-seeking activity and natural infection rates of anopheline species in Boa Vista, Roraima, Brazil from 1996 to 1998. Memórias do Instituto Oswaldo Cruz, 97(2):151-61"
"Brazil","Anopheles darlingi",NA,NA,NA,"",NA,NA,"","","","","","da Silva-Vasconcelos, A., Kató, M.Y., Mourão, E.N., de Souza, R.T., Lacerda, R.N., Sibajev, A., Tsouris, P., Póvoa, M.M., Momen, H. and Rosa-Freitas, M.G. (2002).  Biting indices, host-seeking activity and natural infection rates of anopheline species in Boa Vista, Roraima, Brazil from 1996 to 1998. Memórias do Instituto Oswaldo Cruz, 97(2):151-61"
"Brazil","Anopheles darlingi",NA,NA,NA,"",NA,NA,"","","","","","da Silva-Vasconcelos, A., Kató, M.Y., Mourão, E.N., de Souza, R.T., Lacerda, R.N., Sibajev, A., Tsouris, P., Póvoa, M.M., Momen, H. and Rosa-Freitas, M.G. (2002).  Biting indices, host-seeking activity and natural infection rates of anopheline species in Boa Vista, Roraima, Brazil from 1996 to 1998. Memórias do Instituto Oswaldo Cruz, 97(2):151-61"
"Brazil","Anopheles darlingi",NA,NA,NA,"",NA,NA,"","","","","","da Silva-Vasconcelos, A., Kató, M.Y., Mourão, E.N., de Souza, R.T., Lacerda, R.N., Sibajev, A., Tsouris, P., Póvoa, M.M., Momen, H. and Rosa-Freitas, M.G. (2002).  Biting indices, host-seeking activity and natural infection rates of anopheline species in Boa Vista, Roraima, Brazil from 1996 to 1998. Memórias do Instituto Oswaldo Cruz, 97(2):151-61"
"Brazil","Anopheles darlingi",NA,NA,NA,"",NA,NA,"","","","","","da Silva-Vasconcelos, A., Kató, M.Y., Mourão, E.N., de Souza, R.T., Lacerda, R.N., Sibajev, A., Tsouris, P., Póvoa, M.M., Momen, H. and Rosa-Freitas, M.G. (2002).  Biting indices, host-seeking activity and natural infection rates of anopheline species in Boa Vista, Roraima, Brazil from 1996 to 1998. Memórias do Instituto Oswaldo Cruz, 97(2):151-61"
"Brazil","Anopheles darlingi",NA,NA,NA,"",NA,NA,"","","","","","da Silva-Vasconcelos, A., Kató, M.Y., Mourão, E.N., de Souza, R.T., Lacerda, R.N., Sibajev, A., Tsouris, P., Póvoa, M.M., Momen, H. and Rosa-Freitas, M.G. (2002).  Biting indices, host-seeking activity and natural infection rates of anopheline species in Boa Vista, Roraima, Brazil from 1996 to 1998. Memórias do Instituto Oswaldo Cruz, 97(2):151-61"
"Brazil","Anopheles darlingi",NA,NA,NA,"",NA,NA,"","","","","","da Silva-Vasconcelos, A., Kató, M.Y., Mourão, E.N., de Souza, R.T., Lacerda, R.N., Sibajev, A., Tsouris, P., Póvoa, M.M., Momen, H. and Rosa-Freitas, M.G. (2002).  Biting indices, host-seeking activity and natural infection rates of anopheline species in Boa Vista, Roraima, Brazil from 1996 to 1998. Memórias do Instituto Oswaldo Cruz, 97(2):151-61"
"Brazil","Anopheles darlingi",NA,NA,NA,"",NA,NA,"","","","","","da Silva-Vasconcelos, A., Kató, M.Y., Mourão, E.N., de Souza, R.T., Lacerda, R.N., Sibajev, A., Tsouris, P., Póvoa, M.M., Momen, H. and Rosa-Freitas, M.G. (2002).  Biting indices, host-seeking activity and natural infection rates of anopheline species in Boa Vista, Roraima, Brazil from 1996 to 1998. Memórias do Instituto Oswaldo Cruz, 97(2):151-61"
"Brazil","Anopheles darlingi",NA,NA,NA,"",NA,NA,"","","","","","da Silva-Vasconcelos, A., Kató, M.Y., Mourão, E.N., de Souza, R.T., Lacerda, R.N., Sibajev, A., Tsouris, P., Póvoa, M.M., Momen, H. and Rosa-Freitas, M.G. (2002).  Biting indices, host-seeking activity and natural infection rates of anopheline species in Boa Vista, Roraima, Brazil from 1996 to 1998. Memórias do Instituto Oswaldo Cruz, 97(2):151-61"
"Brazil","Anopheles darlingi",NA,NA,NA,"",NA,NA,"","","","","","da Silva-Vasconcelos, A., Kató, M.Y., Mourão, E.N., de Souza, R.T., Lacerda, R.N., Sibajev, A., Tsouris, P., Póvoa, M.M., Momen, H. and Rosa-Freitas, M.G. (2002).  Biting indices, host-seeking activity and natural infection rates of anopheline species in Boa Vista, Roraima, Brazil from 1996 to 1998. Memórias do Instituto Oswaldo Cruz, 97(2):151-61"
"Brazil","Anopheles darlingi",NA,NA,NA,"",NA,NA,"","","","","","da Silva-Vasconcelos, A., Kató, M.Y., Mourão, E.N., de Souza, R.T., Lacerda, R.N., Sibajev, A., Tsouris, P., Póvoa, M.M., Momen, H. and Rosa-Freitas, M.G. (2002).  Biting indices, host-seeking activity and natural infection rates of anopheline species in Boa Vista, Roraima, Brazil from 1996 to 1998. Memórias do Instituto Oswaldo Cruz, 97(2):151-61"
"Brazil","Anopheles darlingi",NA,NA,NA,"",NA,NA,"","","","","","da Silva-Vasconcelos, A., Kató, M.Y., Mourão, E.N., de Souza, R.T., Lacerda, R.N., Sibajev, A., Tsouris, P., Póvoa, M.M., Momen, H. and Rosa-Freitas, M.G. (2002).  Biting indices, host-seeking activity and natural infection rates of anopheline species in Boa Vista, Roraima, Brazil from 1996 to 1998. Memórias do Instituto Oswaldo Cruz, 97(2):151-61"
"Brazil","Anopheles nuneztovari complex",NA,NA,NA,"",NA,NA,"","","","","","da Silva-Vasconcelos, A., Kató, M.Y., Mourão, E.N., de Souza, R.T., Lacerda, R.N., Sibajev, A., Tsouris, P., Póvoa, M.M., Momen, H. and Rosa-Freitas, M.G. (2002).  Biting indices, host-seeking activity and natural infection rates of anopheline species in Boa Vista, Roraima, Brazil from 1996 to 1998. Memórias do Instituto Oswaldo Cruz, 97(2):151-61"
"Brazil","Anopheles nuneztovari complex",NA,NA,NA,"",NA,NA,"","","","","","da Silva-Vasconcelos, A., Kató, M.Y., Mourão, E.N., de Souza, R.T., Lacerda, R.N., Sibajev, A., Tsouris, P., Póvoa, M.M., Momen, H. and Rosa-Freitas, M.G. (2002).  Biting indices, host-seeking activity and natural infection rates of anopheline species in Boa Vista, Roraima, Brazil from 1996 to 1998. Memórias do Instituto Oswaldo Cruz, 97(2):151-61"
"Brazil","Anopheles nuneztovari complex",NA,NA,NA,"",NA,NA,"","","","","","da Silva-Vasconcelos, A., Kató, M.Y., Mourão, E.N., de Souza, R.T., Lacerda, R.N., Sibajev, A., Tsouris, P., Póvoa, M.M., Momen, H. and Rosa-Freitas, M.G. (2002).  Biting indices, host-seeking activity and natural infection rates of anopheline species in Boa Vista, Roraima, Brazil from 1996 to 1998. Memórias do Instituto Oswaldo Cruz, 97(2):151-61"
"Brazil","Anopheles nuneztovari complex",NA,NA,NA,"",NA,NA,"","","","","","da Silva-Vasconcelos, A., Kató, M.Y., Mourão, E.N., de Souza, R.T., Lacerda, R.N., Sibajev, A., Tsouris, P., Póvoa, M.M., Momen, H. and Rosa-Freitas, M.G. (2002).  Biting indices, host-seeking activity and natural infection rates of anopheline species in Boa Vista, Roraima, Brazil from 1996 to 1998. Memórias do Instituto Oswaldo Cruz, 97(2):151-61"
